"PERMIT_NO","REVIEWTYPE","DATE_SENT","CONTACT","STATUS","DATE_RECEIVED","NOTES","REMARKS","LOCKID","DATE_DUE","RECORDID","REVIEWGROUP","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id","ASSIGNED_DATE","REVIEW_ACK"
"BP2022-0806","PLANNING CYCLE 1","2022-08-17 00:00:00","SCOTT DOOLITTLE","N/A","2022-08-19 00:00:00","","","","2022-08-31 00:00:00","JCL:2208170308351867","AUTO","0","00000000AEFEDE5C","2933599055","","0","",""
"BP2022-0806","PW CYCLE 1","2022-08-17 00:00:00","SCOTT DOOLITTLE","N/A","2022-08-19 00:00:00","","","","2022-08-31 00:00:00","JCL:2208170308351868","AUTO","0","00000000AEFEDE5E","2933599058","","0","",""
"BP2022-0806","BD RESIDENTIAL MAJOR","2022-08-17 00:00:00","ANGELINA ESPINOZA","CORRECTIONS SENT","2022-09-09 00:00:00","(9/9/2022 8:19 AM ANE)The su","","","2022-09-01 00:00:00","JCL:2208170308351869","AUTO","0","00000000AFFB4DFB","2933599063","","0","",""
"BP2022-0803","ENVIRONMENTAL HEALTH CYCLE 1","2022-08-19 00:00:00","SUZIE DAWLEY","CORRECTIONS SENT","2022-09-13 00:00:00","(8/17/2022 1:49 PM CM)Waitin","","","2022-09-02 00:00:00","JCL:2208170855370873","AUTO","0","00000000B0227C1A","2932667207","","0","",""
"BP2022-0803","FIRE DISTRICT FEE FORM","2022-08-19 00:00:00","PERMIT TECH","","","","","","2022-09-09 00:00:00","JCL:2208170855380874","AUTO","0","00000000AEFA5F10","2932667210","","0","",""
"BP2022-0803","PLANNING CYCLE 1","2022-08-19 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-09 00:00:00","(9/9/2022 10:05 AM TG)Meets ","","","2022-09-02 00:00:00","JCL:2208170855380878","AUTO","0","00000000AFFE9E52","2932667224","","0","",""
"BP2022-0803","PW CYCLE 1","2022-08-19 00:00:00","JAIR BAUTISTA","APPROVED","2022-09-02 00:00:00","","","","2022-09-02 00:00:00","JCL:2208170855380879","AUTO","0","00000000AFBBE52B","2932667227","","0","",""
"BP2022-0803","RESIDENTIAL CYCLE 1","2022-08-19 00:00:00","ANGELINA ESPINOZA","CORRECTIONS SENT","2022-09-20 00:00:00","(9/20/2022 3:39 PM ANE)Hello","","","2022-09-09 00:00:00","JCL:2208170855390880","AUTO","0","00000000B0955E51","2932667232","","0","",""
"BP2022-0803","IWM C and D","2022-08-19 00:00:00","IWM REVIEWER","","","","","","2022-09-02 00:00:00","JCL:2208170855390883","AUTO","0","00000000AEFA5F12","2932667243","","0","",""
"BP2022-0804","ADDRESSING","2022-08-19 00:00:00","PERMIT TECH","","","","","","2022-09-09 00:00:00","JCL:2208171016301157","AUTO","0","00000000AEFA62F1","2932707243","","0","",""
"BP2022-0804","ENVIRONMENTAL HEALTH CYCLE 1","2022-08-19 00:00:00","SUZIE DAWLEY","APPROVED","2022-11-15 00:00:00","(8/17/2022 1:49 PM CM)Waitin","","","2022-09-02 00:00:00","JCL:2208171016301158","AUTO","0","00000000B3AD345E","2932707246","","0","",""
"BP2022-0804","FIRE DISTRICT FEE FORM","2022-08-19 00:00:00","PERMIT TECH","","","","CAPAY","","2022-09-09 00:00:00","JCL:2208171016301159","AUTO","0","00000000AEFA62F5","2932707251","","0","",""
"BP2022-0804","FIRE SPRINK CYCLE 1","2022-08-19 00:00:00","SCOTT DOOLITTLE","DEFERRED","2022-10-10 00:00:00","","","","2022-09-09 00:00:00","JCL:2208171016301161","AUTO","0","00000000B198E94F","2932707266","","0","",""
"BP2022-0804","FLOOD ZONE REVIEW","2022-08-19 00:00:00","SCOTT DOOLITTLE","CORRECTIONS SENT","2022-11-14 00:00:00","(9/22/2022 9:34 AM SD)Not in","","","2022-09-09 00:00:00","JCL:2208171016301162","AUTO","0","00000000B38779E3","2932707271","","0","",""
"BP2022-0804","INCLUSIONARY HOUSING","2022-08-19 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-09 00:00:00","(9/9/2022 9:10 AM TG)Job val","collect fees","","2022-09-02 00:00:00","JCL:2208171016311163","AUTO","0","00000000AFFD9352","2932707288","","0","",""
"BP2022-0804","PLANNING CYCLE 1","2022-08-19 00:00:00","TRACY GONZALEZ","CORRECTIONS SENT","2022-09-09 00:00:00","(9/9/2022 11:05 AM TG)See em","MEMO required for issuance","","2022-09-16 00:00:00","JCL:2208171016311164","AUTO","0","00000000B00002D3","2932707291","","0","",""
"BP2022-0804","PW CYCLE 1","2022-08-19 00:00:00","JAIR BAUTISTA","CORRECTIONS SENT","2022-09-02 00:00:00","","see attached email","","2022-09-02 00:00:00","JCL:2208171016311165","AUTO","0","00000000AFBC484D","2932707294","","0","",""
"BP2022-0804","RESIDENTIAL CYCLE 1","2022-08-19 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-10-10 00:00:00","","","","2022-09-09 00:00:00","JCL:2208171016311166","AUTO","0","00000000B198E951","2932707297","","0","",""
"BP2022-0804","SCHOOL DISTRICT FEE FORM","2022-08-19 00:00:00","PERMIT TECH","","","","","","2022-09-09 00:00:00","JCL:2208171016321167","AUTO","0","00000000AEFA618C","2932707300","","0","",""
"BP2022-0804","SERVICE DISTRICT FEE FORM","2022-08-19 00:00:00","SCOTT DOOLITTLE","N/A","2022-10-10 00:00:00","","","","2022-09-09 00:00:00","JCL:2208171016321168","AUTO","0","00000000B19754D9","2932707303","","0","",""
"BP2022-0804","IWM C and D","2022-08-19 00:00:00","IWM REVIEWER","APPROVED","2022-09-22 00:00:00","","","","2022-09-02 00:00:00","JCL:2208171016321169","AUTO","0","00000000B0CB3651","2932707310","","0","",""
"BP2022-0815","RESIDENTIAL CYCLE 1","2022-10-24 00:00:00","CHRIS RICE","CORRECTIONS SENT","2022-11-28 00:00:00","(11/14/2022 2:42 PM SD)Add f","","","2022-11-25 00:00:00","JCL:2208190106234224","AUTO","0","00000000B43A383F","2935935177","","0","",""
"BP2022-0809","ENVIRONMENTAL HEALTH CYCLE 1","2022-08-25 00:00:00","DEBORAH ANDERSON","APPROVED","2022-09-09 00:00:00","(9/1/2022 9:28 AM CM)FA19103","","","2022-09-15 00:00:00","JCL:2208251153109224","ALL","0","00000000AFFFE14A","2941020883","","0","",""
"BP2022-0809","PLANNING CYCLE 1","2022-08-25 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-09 00:00:00","(9/9/2022 11:53 AM TG)Meets ","","","2022-09-15 00:00:00","JCL:2208251153109226","ALL","0","00000000B000CFDF","2941020891","","0","",""
"BP2022-0809","PW CYCLE 1","2022-08-25 00:00:00","JAIR BAUTISTA","APPROVED","2022-10-12 00:00:00","","","","2022-09-15 00:00:00","JCL:2208251153109227","ALL","0","00000000B1C1F591","2941020894","","0","",""
"BP2022-0809","RESIDENTIAL CYCLE 1","2022-08-25 00:00:00","CHRIS RICE","APPROVED","2022-10-13 00:00:00","","","","2022-09-16 00:00:00","JCL:2208251153109228","ALL","0","00000000B1D66753","2941020897","","0","",""
"BP2022-0809","FIRE DISTRICT FEE FORM","2022-08-25 00:00:00","PERMIT TECH","APPROVED","2022-10-18 00:00:00","","","","2022-09-15 00:00:00","JCL:2208251153389229","FEE FORMS","0","00000000B24F000D","2941020971","","0","",""
"BP2022-0809","IWM C and D","2022-08-25 00:00:00","IWM REVIEWER","APPROVED","2022-10-12 00:00:00","(9/22/2022 4:48 PM PH)Has al","","","2022-09-09 00:00:00","JCL:2208251154399230","COUNTY","0","00000000B1C74BD2","2941021136","","0","",""
"BP2022-0837","RESIDENTIAL CYCLE 1","2022-08-29 00:00:00","DAVE BRANDEBERRY","NEXT CYCLE SUBMITTED","2022-09-26 00:00:00","","","","2022-09-20 00:00:00","JCL:2208261103060042","AUTO","0","00000000B28A995B","2942140683","","0","",""
"BP2022-0837","PLANNING CYCLE 1","2022-08-29 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-09 00:00:00","(9/9/2022 11:42 AM TG)Setbac","","","2022-09-14 00:00:00","JCL:2208261118440083","RESIDENTIAL CYCLE 1","0","00000000B000379A","2942144167","","0","",""
"BP2022-0837","IWM C and D","2022-08-29 00:00:00","IWM REVIEWER","APPROVED","2022-10-25 00:00:00","(9/22/2022 4:34 PM PH)divers","","","2022-09-14 00:00:00","JCL:2208261122020119","ALL","0","00000000B29CD61E","2942144765","","0","",""
"BP2022-0840","BD ELECTRICAL MINOR","2022-08-29 00:00:00","DAVE BRANDEBERRY","APPROVED","2022-08-29 00:00:00","","","","2022-09-01 00:00:00","JCL:2208291118390978","AUTO","0","00000000AF96AF04","2943407748","","0","",""
"BP2022-0845","ENVIRONMENTAL HEALTH CYCLE 1","2022-08-30 00:00:00","SUZIE DAWLEY","APPROVED","2022-09-15 00:00:00","(9/1/2022 9:33 AM CM)Don't t","","","2022-09-14 00:00:00","JCL:2208301137531998","AUTO","0","00000000B047E423","2944427865","","0","",""
"BP2022-0845","PW CYCLE 1","2022-08-30 00:00:00","JAIR BAUTISTA","APPROVED","2022-09-29 00:00:00","(9/28/2022 5:10 PM JBA)see a","PW2022-0211, see notes","","2022-09-14 00:00:00","JCL:2208301137542000","AUTO","0","00000000B113F225","2944427871","","0","",""
"BP2022-0845","RESIDENTIAL CYCLE 1","2022-08-30 00:00:00","CHRIS RICE","APPROVED","2022-10-10 00:00:00","","PENDING AQ and IW","","2022-09-21 00:00:00","JCL:2208301137542001","AUTO","0","00000000B1BBFCBC","2944427874","","0","",""
"BP2022-0845","YSAQMD","2022-08-30 00:00:00","YSAQMD","","","","","","2022-09-14 00:00:00","JCL:2208301137542002","AUTO","0","00000000AF80676B","2944427881","","0","",""
"BP2022-0845","IWM C and D","2022-08-30 00:00:00","MARISSA JUHLER","APPROVED","2022-10-17 00:00:00","(9/22/2022 4:30 PM PH)No ema","","","2022-09-14 00:00:00","JCL:2208301137542003","AUTO","0","00000000B205559B","2944427884","","0","",""
"BP2022-0847","STRUCTURAL CYCLE 1","2022-08-31 00:00:00","ANGELINA ESPINOZA","APPROVED","2022-09-22 00:00:00","(9/2/2022 11:29 AM SD)Is thi","","","2022-09-22 00:00:00","JCL:2208311031402883","AUTO","0","00000000B0C61C99","2945305240","","0","",""
"BP2022-0847","ENVIRONMENTAL HEALTH CYCLE 1","2022-08-31 00:00:00","ENV ADMIN","","","","VOIDED (JCL 8/31/2022)","","2022-09-15 00:00:00","JCL:2208311031402884","AUTO","0","00000000AF8E894D","2945305243","","0","",""
"BP2022-0847","PLANNING CYCLE 1","2022-08-31 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-09 00:00:00","(9/9/2022 11:45 AM TG)Found ","","","2022-09-15 00:00:00","JCL:2208311056092971","COMMERCIAL CYCLE 1","0","00000000B0005738","2945350882","","0","",""
"BP2022-0858","BD ELECTRICAL MINOR","2022-09-02 00:00:00","DAVE BRANDEBERRY","","2022-09-02 00:00:00","","","","2022-09-08 00:00:00","JCL:2209021157205248","AUTO","0","00000000AFC68425","2948184088","","0","",""
"BP2022-0869","Roof Mount Solar","2022-09-08 00:00:00","CHRIS RICE","APPROVED","2022-09-12 00:00:00","","","","2022-09-13 00:00:00","JCL:2209081045218310","ALL","0","00000000B013E7AB","2951433365","","0","",""
"BP2022-0873","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","(9/15/2022 1:23 PM CM)Waitin","","","","JCL:2209091141419384","AUTO","0","00000000B161E6C1","2952803760","","0","",""
"BP2022-0873","F-L-S CYCLE 1","","BUREAU VERITAS","","","(9/14/2022 8:07 AM SD)Send t","","","","JCL:2209091141419385","AUTO","0","00000000B161E6C3","2952803763","","0","",""
"BP2022-0873","FIRE DISTRICT FEE FORM","","PERMIT TECH","","","(9/14/2022 8:07 AM SD)Madiso","","","","JCL:2209091141419386","AUTO","0","00000000B161E693","2952803766","","0","",""
"BP2022-0873","FIRE SITE REVIEW CYCLE 1","","PERMIT TECH","","","(9/14/2022 8:07 AM SD)Madiso","","","","JCL:2209091141419387","AUTO","0","00000000B161E695","2952803769","","0","",""
"BP2022-0873","FIRE SPRINK CYCLE 1","","BUREAU VERITAS","","","(9/14/2022 8:07 AM SD)Send t","","","","JCL:2209091141429388","AUTO","0","00000000B161E697","2952803772","","0","",""
"BP2022-0873","IWM C and D","","IWM REVIEWER","","","","","","","JCL:2209091141429389","AUTO","0","00000000B161E699","2952803775","","0","",""
"BP2022-0873","PLANNING CYCLE 1","","TRACY GONZALEZ","","","","","","","JCL:2209091141429390","AUTO","0","00000000B161E69D","2952803778","","0","",""
"BP2022-0873","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","JCL:2209091141429391","AUTO","0","00000000B161E67B","2952803781","","0","",""
"BP2022-0873","SCHOOL DISTRICT FEE FORM","","PERMIT TECH","","","","","","","JCL:2209091141429392","AUTO","0","00000000B161E67D","2952803784","","0","",""
"BP2022-0873","STRUCTURAL CYCLE 1","","BUREAU VERITAS","","","(9/14/2022 8:07 AM SD)Send t","","","","JCL:2209091141439393","AUTO","0","00000000B161E67F","2952803787","","0","",""
"BP2022-0873","ELECTRICAL CYCLE 1","","BUREAU VERITAS","","","(9/14/2022 8:07 AM SD)Send t","","","","JCL:2209091141439394","AUTO","0","00000000B161E637","2952803790","","0","",""
"BP2022-0873","MECHANICAL CYCLE 1","","BUREAU VERITAS","","","(9/14/2022 8:07 AM SD)Send t","","","","JCL:2209091141439395","AUTO","0","00000000B161E69B","2952803793","","0","",""
"BP2022-0873","PLUMBING CYCLE 1","","BUREAU VERITAS","","","(9/14/2022 8:07 AM SD)Send t","","","","JCL:2209091141439396","AUTO","0","00000000B161E679","2952803796","","0","",""
"BP2022-0877","BD ELECTRICAL MINOR","2022-09-12 00:00:00","CHRIS RICE","APPROVED","2022-09-13 00:00:00","","","","2022-09-15 00:00:00","JCL:2209121131180412","AUTO","0","00000000B118A83D","2953788150","","0","",""
"BP2022-0698","ENVIRONMENTAL HEALTH CYCLE 2","2022-09-14 00:00:00","DEBORAH ANDERSON","APPROVED","2022-09-14 00:00:00","(9/14/2022 3:55 PM DA)revise","","","2022-09-21 00:00:00","JCL:2209140222483242","RESIDENTIAL CYCLE 2","0","00000000B0413836","2957014635","","0","",""
"BP2022-0884","OTC REVIEW","2022-09-14 00:00:00","DAVE BRANDEBERRY","APPROVED","2022-09-16 00:00:00","","","","2022-09-15 00:00:00","JCL:2209140332313385","AUTO","0","00000000B06741ED","2957061127","","0","",""
"BP2022-0884","RESIDENTIAL CYCLE 1","2022-09-14 00:00:00","DAVE BRANDEBERRY","APPROVED","2022-09-16 00:00:00","","","","2022-10-05 00:00:00","JCL:2209140332313386","AUTO","0","00000000B06741EF","2957061130","","0","",""
"BP2022-0888","SCHOOL DISTRICT FEE FORM","2022-09-15 00:00:00","PERMIT TECH","APPROVED","2022-10-10 00:00:00","","","","2022-09-29 00:00:00","JCL:2209150256144184","AUTO","0","00000000B196DFC1","2958338449","","0","",""
"BP2022-0888","FIRE SITE REVIEW CYCLE 1","2022-09-15 00:00:00","PERMIT TECH","N/A","2022-10-10 00:00:00","","","","2022-10-06 00:00:00","JCL:2209150256144185","AUTO","0","00000000B196DFBF","2958338454","","0","",""
"BP2022-0888","ELECTRICAL CYCLE 1","2022-09-15 00:00:00","SCOTT DOOLITTLE","N/A","2022-09-20 00:00:00","","","","2022-10-06 00:00:00","JCL:2209150256144186","AUTO","0","00000000B0918F0D","2958338457","","0","",""
"BP2022-0888","MECHANICAL CYCLE 1","2022-09-15 00:00:00","SCOTT DOOLITTLE","N/A","2022-09-20 00:00:00","","","","2022-09-22 00:00:00","JCL:2209150256144187","AUTO","0","00000000B0918F11","2958338460","","0","",""
"BP2022-0888","ENVIRONMENTAL HEALTH CYCLE 1","2022-09-15 00:00:00","SUZIE DAWLEY","APPROVED","2022-10-10 00:00:00","(9/21/2022 1:05 PM DA)Suzie'","","","2022-09-29 00:00:00","JCL:2209150256154188","AUTO","0","00000000B197034C","2958338463","","0","",""
"BP2022-0888","F-L-S CYCLE 1","2022-09-15 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-09-20 00:00:00","","","","2022-10-06 00:00:00","JCL:2209150256154189","AUTO","0","00000000B0919009","2958338466","","0","",""
"BP2022-0888","FIRE DISTRICT FEE FORM","2022-09-15 00:00:00","PERMIT TECH","APPROVED","2022-10-10 00:00:00","","","","2022-10-06 00:00:00","JCL:2209150256154190","AUTO","0","00000000B196DFBD","2958338471","","0","",""
"BP2022-0888","PLANNING CYCLE 1","2022-09-15 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-23 00:00:00","(9/23/2022 1:25 PM TG)Setbac","","","2022-09-29 00:00:00","JCL:2209150256154191","AUTO","0","00000000B0D72416","2958338474","","0","",""
"BP2022-0888","STRUCTURAL CYCLE 1","2022-09-15 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-09-20 00:00:00","","","","2022-10-06 00:00:00","JCL:2209150256154192","AUTO","0","00000000B0918F13","2958338477","","0","",""
"BP2022-0888","PUBLIC WORKS","2022-09-15 00:00:00","JAIR BAUTISTA","APPROVED","2022-10-10 00:00:00","(9/21/2022 2:41 PM EC)draina","see notes","","2022-09-29 00:00:00","JCL:2209150256164193","AUTO","0","00000000B1A22C30","2958338480","","0","",""
"BP2022-0892","RESIDENTIAL CYCLE 1","2022-09-16 00:00:00","CHRIS RICE","APPROVED","2022-10-03 00:00:00","","","","2022-09-27 00:00:00","JCL:2209160344185741","RESIDENTIAL CYCLE 1","0","00000000B12DAE14","2959891916","","0","",""
"BP2022-0896","ELECTRICAL CYCLE 1","2022-09-19 00:00:00","DAVE BRANDEBERRY","CORRECTIONS SENT","2022-10-18 00:00:00","(9/20/2022 2:57 PM SD)The el","","","2022-10-08 00:00:00","JCL:2209191027506615","AUTO","0","00000000B218F74C","2960559909","","0","",""
"BP2022-0896","ENVIRONMENTAL HEALTH CYCLE 1","2022-09-19 00:00:00","SUZIE DAWLEY","CORRECTIONS SENT","2022-10-12 00:00:00","(9/21/2022 1:12 PM DA)Suzie'","","","2022-10-01 00:00:00","JCL:2209191027506616","AUTO","0","00000000B1C74904","2960559912","","0","",""
"BP2022-0896","F-L-S CYCLE 1","2022-09-19 00:00:00","DAVE BRANDEBERRY","CORRECTIONS SENT","2022-10-18 00:00:00","","","","2022-10-08 00:00:00","JCL:2209191027506617","AUTO","0","00000000B218F74E","2960559915","","0","",""
"BP2022-0896","FIRE DISTRICT FEE FORM","2022-09-19 00:00:00","PERMIT TECH","","","","","","2022-10-08 00:00:00","JCL:2209191027506618","AUTO","0","00000000B0768F30","2960559918","","0","",""
"BP2022-0896","FIRE SITE REVIEW CYCLE 1","2022-09-19 00:00:00","PERMIT TECH","","","","","","2022-10-08 00:00:00","JCL:2209191027506619","AUTO","0","00000000B0768F33","2960559921","","0","",""
"BP2022-0896","IWM C and D","2022-09-19 00:00:00","IWM REVIEWER","APPROVED","2022-09-22 00:00:00","","","","2022-10-01 00:00:00","JCL:2209191027516620","AUTO","0","00000000B0C9C921","2960559924","","0","",""
"BP2022-0896","MECHANICAL CYCLE 1","2022-09-19 00:00:00","SCOTT DOOLITTLE","N/A","2022-09-20 00:00:00","","","","2022-10-01 00:00:00","JCL:2209191027516621","AUTO","0","00000000B091FB69","2960559927","","0","",""
"BP2022-0896","PLANNING CYCLE 1","2022-09-19 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-23 00:00:00","(9/23/2022 1:33 PM TG)Setbac","","","2022-10-01 00:00:00","JCL:2209191027516622","AUTO","0","00000000B0D76D5B","2960559930","","0","",""
"BP2022-0896","PLUMBING CYCLE 1","2022-09-19 00:00:00","DAVE BRANDEBERRY","CORRECTIONS SENT","2022-10-18 00:00:00","","","","2022-10-08 00:00:00","JCL:2209191027516623","AUTO","0","00000000B218F70C","2960559933","","0","",""
"BP2022-0896","PW CYCLE 1","2022-09-19 00:00:00","JAIR BAUTISTA","CORRECTIONS SENT","2022-12-01 00:00:00","","see attached email","","2022-10-01 00:00:00","JCL:2209191027516624","AUTO","0","00000000B4726853","2960559936","","0","",""
"BP2022-0896","SCHOOL DISTRICT FEE FORM","2022-09-19 00:00:00","PERMIT TECH","","","","","","2022-10-01 00:00:00","JCL:2209191027516625","AUTO","0","00000000B0768F45","2960559939","","0","",""
"BP2022-0896","STRUCTURAL CYCLE 1","2022-09-19 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-09-20 00:00:00","","","","2022-10-08 00:00:00","JCL:2209191027526626","AUTO","0","00000000B091FB6D","2960559942","","0","",""
"BP2022-0896","YSAQMD","2022-09-19 00:00:00","YSAQMD","","","","","","2022-10-01 00:00:00","JCL:2209191027526627","AUTO","0","00000000B0768F4B","2960559945","","0","",""
"BP2022-0898","PLANNING CYCLE 1","2022-09-19 00:00:00","TRACY GONZALEZ","N/A","2022-09-23 00:00:00","","","","2022-10-01 00:00:00","JCL:2209191121466819","AUTO","0","00000000B0D75504","2960584830","","0","",""
"BP2022-0898","PW CYCLE 1","2022-09-19 00:00:00","JOSUE PIMENTEL-MORA","APPROVED","2022-10-10 00:00:00","","Issued Construction Letter","","2022-10-01 00:00:00","JCL:2209191121466820","AUTO","0","00000000B1947BA8","2960584833","","0","",""
"BP2022-0898","RESIDENTIAL CYCLE 1","2022-09-19 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-10-10 00:00:00","","","","2022-10-08 00:00:00","JCL:2209191121466821","AUTO","0","00000000B19F2322","2960584836","","0","",""
"BP2022-0898","IWM C and D","2022-09-19 00:00:00","IWM REVIEWER","","","(9/22/2022 4:26 PM PH)Fire d","VOIDED (PH 9/22/2022)","","2022-10-01 00:00:00","JCL:2209191121476823","AUTO","0","00000000B0C9CA78","2960584842","","0","",""
"BP2022-0880","ENVIRONMENTAL HEALTH CYCLE 1","2022-09-20 00:00:00","DEBORAH ANDERSON","APPROVED","2022-09-26 00:00:00","(9/21/2022 12:53 PM DA)Deb's","","","2022-10-04 00:00:00","JCL:2209200150419041","RESIDENTIAL CYCLE 1","0","00000000B0E49E18","2962190872","","0","",""
"BP2022-0880","PLANNING CYCLE 1","2022-09-20 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-23 00:00:00","(9/23/2022 1:42 PM TG)Setbac","","","2022-10-04 00:00:00","JCL:2209200150429042","RESIDENTIAL CYCLE 1","0","00000000B0D7B6C3","2962190875","","0","",""
"BP2022-0880","BD ELECTRICAL MINOR","2022-09-20 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-09-20 00:00:00","","","","2022-10-04 00:00:00","JCL:2209200203579079","ALL","0","00000000B093E515","2962200634","","0","",""
"BP2022-0904","PLANNING CYCLE 1","2022-09-20 00:00:00","TRACY GONZALEZ","APPROVED","2022-10-10 00:00:00","","","","2022-10-04 00:00:00","JCL:2209201154378665","AUTO","0","00000000B1947BF4","2962062114","","0","",""
"BP2022-0904","PW CYCLE 1","2022-09-20 00:00:00","TODD RIDDIOUGH","APPROVED","2022-09-28 00:00:00","(9/28/2022 3:25 PM TR)See en","see notes","","2022-10-04 00:00:00","JCL:2209201154378666","AUTO","0","00000000B10DD233","2962062117","","0","",""
"BP2022-0904","STRUCTURAL CYCLE 1","2022-09-20 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-09-22 00:00:00","","","","2022-10-11 00:00:00","JCL:2209201154378667","AUTO","0","00000000B0BBEE9F","2962062122","","0","",""
"BP2022-0904","FLOOD ZONE REVIEW","2022-09-21 00:00:00","SCOTT DOOLITTLE","APPROVED","2022-09-22 00:00:00","","","","2022-10-11 00:00:00","JCL:2209210910589460","FLOOD ZONE","0","00000000B0BBEEA1","2963329072","","0","",""
"BP2022-0909","ENVIRONMENTAL HEALTH CYCLE 1","2022-09-21 00:00:00","DEBORAH ANDERSON","APPROVED","2022-09-26 00:00:00","(9/21/2022 12:56 PM DA)Suzie","","","2022-10-05 00:00:00","JCL:2209210926169578","AUTO","0","00000000B0E2194E","2963332089","","0","",""
"BP2022-0909","PLANNING CYCLE 1","2022-09-21 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-23 00:00:00","(9/23/2022 1:36 PM TG)Pool a","","","2022-10-05 00:00:00","JCL:2209210926169579","AUTO","0","00000000B0D785FC","2963332092","","0","",""
"BP2022-0909","PW CYCLE 1","2022-09-21 00:00:00","PUBLIC WORKS REVIEWER","APPROVED","2022-09-26 00:00:00","","","","2022-10-05 00:00:00","JCL:2209210926169580","AUTO","0","00000000B0EA2AFA","2963332098","","0","",""
"BP2022-0909","BD RESIDENTIAL MAJOR","2022-09-21 00:00:00","CHRIS RICE","APPROVED","2022-09-26 00:00:00","","","","2022-10-12 00:00:00","JCL:2209210926169581","AUTO","0","00000000B0E961E7","2963332101","","0","",""
"BP2022-0917","ENVIRONMENTAL HEALTH CYCLE 1","2022-09-22 00:00:00","SUZIE DAWLEY","APPROVED","2022-10-18 00:00:00","(9/25/2022 10:47 AM CM)FA220","","","2022-10-06 00:00:00","JCL:2209220821340932","AUTO","0","00000000B24F8BAA","2964902419","","0","",""
"BP2022-0917","FIRE DISTRICT FEE FORM","2022-09-22 00:00:00","PERMIT TECH","APPROVED","2022-10-25 00:00:00","","","","2022-10-13 00:00:00","JCL:2209220821340933","AUTO","0","00000000B29A873F","2964902424","","0","",""
"BP2022-0917","FIRE SPRINK CYCLE 1","2022-09-22 00:00:00","SCOTT DOOLITTLE","N/A","2022-09-23 00:00:00","","","","2022-10-06 00:00:00","JCL:2209220821340934","AUTO","0","00000000B0D05978","2964902429","","0","",""
"BP2022-0917","FLOOD ZONE REVIEW","2022-09-22 00:00:00","SCOTT DOOLITTLE","N/A","2022-09-22 00:00:00","","","","2022-09-29 00:00:00","JCL:2209220821340935","AUTO","0","00000000B0B96424","2964902432","","0","",""
"BP2022-0917","IWM C and D","2022-09-22 00:00:00","IWM REVIEWER","APPROVED","2022-09-22 00:00:00","","","","2022-10-06 00:00:00","JCL:2209220821340936","AUTO","0","00000000B0C9C78C","2964902437","","0","",""
"BP2022-0917","PLANNING CYCLE 1","2022-09-22 00:00:00","TRACY GONZALEZ","APPROVED","2022-09-23 00:00:00","(9/23/2022 1:46 PM TG)Setbac","","","2022-10-06 00:00:00","JCL:2209220821350937","AUTO","0","00000000B0D7CFDF","2964902440","","0","",""
"BP2022-0917","PW CYCLE 1","2022-09-22 00:00:00","JAIR BAUTISTA","APPROVED","2022-10-27 00:00:00","","","","2022-10-06 00:00:00","JCL:2209220821350938","AUTO","0","00000000B2BDA161","2964902445","","0","",""
"BP2022-0917","RESIDENTIAL CYCLE 1","2022-09-22 00:00:00","ANGELINA ESPINOZA","CORRECTIONS SENT","2022-10-21 00:00:00","","","","2022-10-13 00:00:00","JCL:2209220821350939","AUTO","0","00000000B27BB118","2964902448","","0","",""
"BP2022-0917","SCHOOL DISTRICT FEE FORM","2022-09-22 00:00:00","PERMIT TECH","APPROVED","2022-10-25 00:00:00","","","","2022-10-06 00:00:00","JCL:2209220821350940","AUTO","0","00000000B29A8741","2964902451","","0","",""
"BP2022-0917","SERVICE DISTRICT FEE FORM","2022-09-22 00:00:00","SCOTT DOOLITTLE","N/A","2022-09-23 00:00:00","","","","2022-10-06 00:00:00","JCL:2209220821350941","AUTO","0","00000000B0D0597C","2964902454","","0","",""
"BP2022-0898","ENVIRONMENTAL HEALTH CYCLE 1","2022-09-22 00:00:00","SUZIE DAWLEY","APPROVED","2022-10-06 00:00:00","(9/25/2022 10:05 AM CM)FA220","","","2022-10-06 00:00:00","JCL:2209220900301150","ALL","0","00000000B179C24F","2964919806","","0","",""
"BP2022-0898","YSAQMD-DEMO","2022-09-22 00:00:00","YSAQMD","APPROVED","2022-10-06 00:00:00","","","","2022-09-29 00:00:00","JCL:2209220900301151","ALL","0","00000000B1743E0F","2964919810","","0","",""
