"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"10161","RAY O COOK COMPANY","889 RIVERSIDE AVENUE, SUITE C","","ROSEVILLE","CA","95678     ","889 RIVERSIDE AVENUE, SUITE C","","ROSEVILLE","CA","95678     ","9167846525","","","NOT IN UNINCORP","1711      ","","","CORPORATION","","","10161","2004-10-13 00:00:00","","","","","","HVAC, Plumbing, Electrical.","","0","","","","","","","","","N","Y","","","","","","","","","","GRANT MACLEOD","","889","RIVERSIDE AVENUE, SUITE C","","ROSEVILLE","CA","95678     ","","","","","","","","","","","","","","","YOLO:1102011547102172","","","","","105","","","","","000000000026A52C","",""
"10162","BUFFINGTON, JAMIE","44248  N. EL MACERO DRIVE","","EL MACERO","CA","95618     ","44248  N. EL MACERO DRIVE","","EL MACERO","CA","95618     ","5307572685","","","HOME OCCUPATION","8999      ","","","SOLE PROPRIETORSHIP","","","10162","2004-10-13 00:00:00","","","","","","Consultant","","0","","","","","","","","","N","Y","","","","","","","","","","JAMIE  BUFFINGTON","","44248"," N. EL MACERO DRIVE","","EL MACERO","CA","95618     ","","","068111018","","","","","","","","","","","","YOLO:1102011547102173","YOLO:11021013292244059","","","","327.69999999999999","257.80000000000001","69.900000000000006","","0","000000000DE1C663","",""
"10164","FRANS HANDS MASSAGE STUDIO","P.O. BOX 474","","ESPARTO","CA","95627     ","16851 YOLO AVENUE","","ESPARTO","CA","95627     ","5108917156","","","COUNTY COMMERCIAL","7299      ","","","SOLE PROPRIETOR","","","10164","2004-10-18 00:00:00","","","","","","MOBILE FULL BODY AND CHAIR MASSAGE FOR HOLISTIC AND THERAPUTIC PURPOSES.","","0","HWY 16","B","","","","","","","N","Y","","","","","","","","","","FRANCINE MURRAY","","16851","YOLO AVENUE","","ESPARTO","CA","95627     ","","","049312001","","","","","","","","","","","","YOLO:1102011547102175","YOLO:11021013292231059","","","","105","","","","","000000000026A52F","",""
"10165","PACIFIC NEON COMPANY","2939 ACADEMY WAY","","SACRAMENTO","CA","95815     ","2939 ACADEMY WAY","","SACRAMENTO","CA","95815     ","9169270527","","","NOT IN UNINCORP","1731      ","","","CORPORATION","","","10165","2004-10-18 00:00:00","","","","","","ELECTRIC SIGNAGE","PACIFIC NEON","4","303019","C10, C61, D42","07/31/2017","","","","","","N","Y","","","","","","","","","","HAROLD DRURY, JR","","2939","ACADEMY WAY","","SACRAMENTO","CA","95815     ","","","","","","","","","","","","","","","YOLO:1102011547102176","","","","CONTRACTOR","288.80000000000001","288.80000000000001","0","","0","0000000047CC9418","",""
"10166","BC SCHMIDT CONSTRUCTION, INC.","PO BOX 1557","","WILLIAMS","CA","95987     ","5525 TURNER ROAD","","WILLIAMS","CA","95987     ","5304735423","","","NOT IN UNINCORP","1521      ","","","CORPORATION","","","10166","2004-10-21 00:00:00","","","","","","GENERAL CONTRACTOR: METAL BUILDINGS AND CONCRETE","","5","CR 29","","","","","","","","N","N","","","","","","","","","","WILLIAM SCHMIDT","","5525","TURNER ROAD","","WILLIAMS","CA","95987     ","","","040190006","","","","","","","","","","","","YOLO:1102011547102177","YOLO:11021013292219883","","","","112.5","112.5","","","0","000000000B3E20A0","",""
"10167","J FISHER CONSTRUCTION, INC.","2526  MAUKUS CIRCLE","","FAIRFIELD","CA","94534     ","2526  MAUKUS CIRCLE","","FAIRFIELD","CA","94534     ","7074228591","","","NOT IN UNINCORP","1521      ","","","CORPORATION","","","10167","2004-10-21 00:00:00","","","","","","GENERAL CONTRACTOR, REMODEL","","2","","","","","","","","","N","Y","","","","","","","","","","J FISHER","","2526"," MAUKUS CIRCLE","","FAIRFIELD","CA","94534     ","","","","","","","","","","","","","","","YOLO:1102011547102178","","","","","90","","","","","000000000026A532","",""
"1655","TRI R CONSTRUCTION","1623 SHERMAN ST.","","WOODLAND","CA","95695     ","1623 SHERMAN ST.","","WOODLAND","CA","95695     ","9166626618","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETORSHIP","","","1655","1994-09-13 00:00:00","","","","","","General Contractor","","0","","","","","","","","","N","N","","","","","","","","","","RICH VERDUGO","","1623","SHERMAN ST.","","WOODLAND","CA","95695     ","","","","","","","","","","","","","","","YOLO:110201154710218","","","","","127","127","","","0","00000000575B0E77","",""
"10169","WEST COAST HOME PRODUCTS","7909  WALERGA ROAD #112","","SACRAMENTO","CA","95842     ","7909  WALERGA ROAD #112","","SACRAMENTO","CA","95842     ","8003386711","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETOR","","","10169","2004-10-25 00:00:00","","","","","","PATIO COVER AND ROOM INSTALLATION.","","1","","","","","","","","","N","N","","","","","","","","","","KURT ROBINSON","","7909"," WALERGA ROAD #112","","SACRAMENTO","CA","95842     ","","","","","","","","","","","","","","","YOLO:1102011547102180","","","","","112.5","","","","","000000000026A534","",""
"10170","YOLO-TEL","26134 GRAFTON STREET","","ESPARTO","CA","95627     ","26134 GRAFTON STREET","","ESPARTO","CA","95627     ","5309084880","","","HOME OCCUPATION","5999      ","","","SOLE PROPRIETOR","","","10170","2004-10-26 00:00:00","","","","","","SELLING CELLULAR PHONES AND PHONE SERVICE OVER PHONE AND INTERNET.","","0","OMEGA","","","","","","","","N","Y","","","","","","","","","","LINDA GRISWALD","","26134","GRAFTON STREET","","ESPARTO","CA","95627     ","","","049490031","","","","","","","","","","","","YOLO:1102011547102181","YOLO:11021013292231614","","","","96","","","","","000000000026A535","",""
"10171","BEAD IT YOUR WAY","P.O. BOX 218","","DUNNIGAN","CA","95937 0218","28430 COUNTY ROAD 5","","DUNNIGAN","CA","95937     ","5307243338","","","HOME OCCUPATION","5999      ","","","SOLE PROPRIETOR","","","10171","2004-10-28 00:00:00","","","","","","SALE OF BEAD JEWELRY, CRAFT AND NOVELTIES.","","0","CR 88B","","","","","","","","N","Y","","","","","","","","","","PAULA GONZALEZ","","28430","COUNTY ROAD 5","","DUNNIGAN","CA","95937     ","","","051173009","","","","","","","","","","","","YOLO:1102011547102182","YOLO:11021013292232595","","","","96","","","","","000000000026A536","",""
"10172","AMERICAN WAY ROOFING","P.O. BOX 962","","DIXON","CA","95620     ","33-C COMMERCE PLACE","","VACAVILLE","CA","95687     ","7076784567","","","NOT IN UNINCORP","1761      ","","","SOLE PROPRIETOR","","","10172","2004-10-29 00:00:00","","","","","","ROOFING COMPANY","","0","","","","","","","","","N","N","","","","","","","","","","LANCE NEWTON","","33-C","COMMERCE PLACE","","VACAVILLE","CA","95687     ","","","","","","","","","","","","","","","YOLO:1102011547102183","","","","","112.5","","","","","000000000026A537","",""
"10173","CAPAY VALLEY MINIS","24850 MAIN STREET","","CAPAY","CA","95607     ","24850 MAIN STREET","","CAPAY","CA","95607     ","5307964150","","","HOME OCCUPATION","0291      ","","","SOLE PROPRIETORSHIP","","","10173","2004-10-14 00:00:00","","","","","","RAISE & SELL MINIATURE ANIMALS.FRUIT & VEGETABLE STAND","","0","CR 85","","","","","","","","N","Y","","","","","","","","","","JOE AZZOLINO","","24850","MAIN STREET","","CAPAY","CA","95607     ","","","049410001","","","","","","","","","","","","YOLO:1102011547102184","YOLO:11021013292231339","","","","158","158","","","0","0000000045DCF2E2","",""
"10174","KNUTSON ROOFING, DAVID","1520 MAIN AVENUE","","SACRAMENTO","CA","95838     ","1520 MAIN AVENUE","","SACRAMENTO","CA","95838     ","9169222343","","","NOT IN UNINCORP","1761      ","","","SOLE PROPRIETOR","","","10174","2004-11-01 00:00:00","","","","","","ROOFING","","5","","","","","","","","","N","Y","","","","","","","","","","DAVID KNUTSON","","1520","MAIN AVENUE","","SACRAMENTO","CA","95838     ","","","","","","","","","","","","","","","YOLO:1102011547102185","","","","","144","","","","","000000000026A539","",""
"10175","DPR CONSTRUCTION GP","2480 NATOMAS PARK DRIVE","Suite 100","SACRAMENTO","CA","95833     ","1801 J St 200","","SACRAMENTO","CA","95811","9165683434","","","CONTRACTOR","1521      ","","","PARTNERSHIP","","","10175","2004-11-04 00:00:00","","","","","","Construction Company","DPR Construction Inc.","5","953749
953749","B","08/31/2018","","","","","","N","Y","","","","","","","","","","DOUG  WOODS","","1801","J St","200","SACRAMENTO","CA","95811","","","","","","","","","","","","","","","YOLO:1102011547102186","","","","CONSTRUCTION","911.44000000000005","911.44000000000005","0","","0","000000009B9A41AF","",""
"10176","TCW CONSTRUCTION","3302 BRETON AVENUE","","DAVIS","CA","95616     ","3302 BRETON AVENUE","","DAVIS","CA","95616     ","5307581659","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETOR","","","10176","2004-11-04 00:00:00","","","","","","GENERAL BUILDING CONSTRUCTION","","0","","","","","","","","","N","N","","","","","","","","","","TED WILSHUSEN","","3302","BRETON AVENUE","","DAVIS","CA","95616     ","","","","","","","","","","","","","","","YOLO:1102011547102187","","","","","105","","","","","000000000026A53B","",""
"10178","HERINGER ESTATES, LLC 2","P.O. BOX 41","","CLARKSBURG","CA","95612     ","33620 SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","9166652752","","","HOME OCCUPATION","5182      ","","","LIMITED LIABILITY CORPORATION","","","10178","2004-11-04 00:00:00","","","","","","INTERNET AND PHONE MAIL ORDER SALES OF WINE. ","","0","FREEPORT","","","","","","","","N","Y","","","","","","","","","","STEPHEN HERINGER","","33620","SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","","","044070018","","","","","","","","","","","","YOLO:1102011547102189","YOLO:11021013292222857","","","","96","96","","","0","000000000577EFD9","",""
"751","VALLEY CAFE","6619 GREENBAY RD.","","ARBUCKLE","CA","95912    ","320 MAIN ST.","","CAPAY","CA","95907    ","9164762091","","","COUNTY COMMERCIAL","5812      ","","","SOLE PROPRIETOR","","","751","1994-11-08 00:00:00","","","","","","RESTAURANT AND BAR","","0","CO. RD. 85","","","","","","","","N","Y","","","","","","","","","","BARB COOPER","","320","MAIN ST.","","CAPAY","CA","95907    ","","","049420008","","","","","","","","","","","","YOLO:110201154710219","","","","","64","64","","","0","000000000AE89EC1","",""
"10179","TESTA MARKETING","PO BOX 250","","YOLO","CA","95697     ","14408  CASA LINDA LANE","","YOLO","CA","95697     ","5303043908","","","HOME OCCUPATION","5961      ","","","SOLE PROPRIETOR","","","10179","2004-11-17 00:00:00","","","","","","MAIL ORDER/INTERNET RETAIL SALES.","","0","","","","","","","","","N","Y","","","","","","","","","","LOREN TESTA","","14408"," CASA LINDA LANE","","YOLO","CA","95697     ","","","","","","","","","","","","","","","YOLO:1102011547102190","","","","","105","","","","","000000000026A53E","",""
"10180","WEST WIND MARINE SERVICE","31075 SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","31075 SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","9165029283","","","HOME OCCUPATION","4493      ","","","SOLE PROPRIETORSHIP","","","10180","2004-11-17 00:00:00","","","","","","BOAT/YACHT REPAIR AND RESTORATION, SURVEY AND TRANSPORTATION SERVICES.","","0","Bable Slough","","","","","","","","N","Y","","","","","","","","","","JAMES HILDEBRAND","","31075","SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","","","044030006","","","","","","","","","","","","YOLO:1102011547102191","YOLO:11021013292222768","","","","96","96","","","0","00000000945CB689","",""
"10181","RONRAY TRUCK SALES","PO BOX 630","","MADISON","CA","95653     ","17929 COUNTY ROAD 89","","MADISON","CA","95653     ","5306621821","","","COUNTY COMMERCIAL","5511      ","","","SOLE PROPRIETOR","","","10181","2004-11-17 00:00:00","","","","","","USED TRUCK SALES","","0","","1","","","","","","","N","Y","","","","","","","","","","RAYMOND HERNANDEZ","","17929","COUNTY ROAD 89","","MADISON","CA","95653     ","","","","","","","","","","","","","","","YOLO:1102011547102192","","","","","96","","","","","000000000026A540","",""
"10182","ROMA PIZZA AND GRILL","PO BOX 317","","DUNNIGAN","CA","95937     ","4960 CR 99 WEST","","DUNNIGAN","CA","95937     ","5307243506","","","COUNTY COMMERCIAL","5812      ","","","SOLE PROPRIETOR","","","10182","2004-10-13 00:00:00","","","","","","FOOD BUSINESS","","0","","B","","","","","","","N","Y","","","","","","","","","","SAMER ALAYOUB","","4960","CR 99 WEST","","DUNNIGAN","CA","95937     ","","","052030008","","","","","","","","","","","","YOLO:1102011547102193","YOLO:11021013292232824","","","","152.09999999999999","152.09999999999999","","","0","0000000014E3A4E6","",""
"10183","ARS /RESCUE ROOTER","5100 POPLAR AV., STE. 3000","","MEMPHIS","TN","38137     ","600 MCCORMICK ST., STE. B","","SAN LEANDRO","CA","94577     ","5107296000","","","NOT IN UNINCORP","1711      ","","","CORPORATION","","","10183","2004-12-07 00:00:00","","","","","","PLUMBING AND DRAIN CLEANING SERVICE","","2","","","","","","","","","N","Y","","","","","","","","","","AMERICAN RESIDENTIAL SERV. LLC","","600","MCCORMICK ST., STE. B","","SAN LEANDRO","CA","94577     ","","","","","","","","","","","","","","","YOLO:1102011547102194","","","","","144","144","","","0","00000000392D730F","",""
"10184","PLUG & JUG MARKET","PO BOX 546","","KNIGHTS LANDING","CA","95645     ","9425 LOCUST ST.","","KNIGHTS LANDING","CA","95645     ","5307356519","","","COUNTY COMMERCIAL","5411      ","","","CORPORATION","","","10184","2004-12-09 00:00:00","","","","","","Gas, grocery, and liquor","","0","","","","","","","","","N","Y","","","","","","","","","","MOHINDER SINGH","","9425","LOCUST ST.","","KNIGHTS LANDING","CA","95645     ","","","056304005","","","","","","","","","","","","YOLO:1102011547102195","YOLO:11021013292233976","","","","466.5","327.69999999999999","138.80000000000001","","0","00000000241DCDA3","",""
"10186","TONY'S UPHOLSTERY","PO BOX 403","","ESPARTO","CA","95627     ","17130 MATTIE ST.","","ESPARTO","CA","95627     ","5302193050","","","HOME OCCUPATION","7532      ","","","SOLE PROPRIETOR","","","10186","2004-12-10 00:00:00","","","","","","Upholstery car seats","","0","","","","","","","","","N","Y","","","","","","","","","","TONY  RODRIGUEZ","","17130","MATTIE ST.","","ESPARTO","CA","95627     ","","","","","","","","","","","","","","","YOLO:1102011547102197","","","","","127","","","","","000000000026A545","",""
"10187","RAYMOND RANCH","19492 CR89","","WINTERS","CA","95694     ","19492 CR89","","WINTERS","CA","95694     ","5306665441","","","HOME OCCUPATION","0752      ","","","PARTNERSHIP","","","10187","2004-12-13 00:00:00","","","","","","HORSE BOARDING FACILITY","","0","","","","","","","","","N","Y","","","","","","","","","","DENISE RAYMOND","","19492","CR89","","WINTERS","CA","95694     ","","","","","","","","","","","","","","","YOLO:1102011547102198","","","","","96","","","","","000000000026A546","",""
"10188","ROSEVILLE SOLAR ELECTRIC","PO BOX 38590","","SACRAMENTO","CA","95838     ","PO BOX 38590","","SACRAMENTO","CA","95838     ","9162406977","","","NOT IN UNINCORP","1731      ","","","SOLE PROPRIETOR","","","10188","2004-12-14 00:00:00","","","","","","SOLAR ELECTRIC CONTRACTOR","","1","","","","","","","","","N","N","","","","","","","","","","KEVIN HAHNEN","","","PO BOX 38590","","SACRAMENTO","CA","95838     ","","","","","","","","","","","","","","","YOLO:1102011547102199","","","","","97.5","","","","","000000000026A547","",""
"1642","ROSASCO MOTOR SERVICE","P.O. BOX 397","","KNIGHTS LANDING","CA","95645     ","42257 5TH. STREET","","KNIGHTS LANDING","CA","95645     ","5307356419","","","COUNTY COMMERCIAL","7538      ","","","SOLE PROPRIETOR","","","1642","1995-10-18 00:00:00","","","","","","FIREARMS & AMMUNITION SALES","","1","MILL STREET","","","","","","","","N","Y","","","","","","","","","","PHIL ROSASCO","","42257","5TH. STREET","","KNIGHTS LANDING","CA","95645     ","","","056311002","","","","","","","","","","","","YOLO:11020115471022","YOLO:11021013292233994","","","","80","","","","","0000000000269E2A","",""
"1888","VAN DUZER BUILDERS","P. O. BOX 8063","","MARYSVILLE","CA","95901    ","5162 LOOP RD.","","MARYSVILLE","CA","95901    ","9167418476","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETOR","","","1888","1994-04-20 00:00:00","","","","","","HOME BUILDER","","0","","","","","","","","","N","Y","","","","","","","","","","VAN DUZER","","5162","LOOP RD.","","MARYSVILLE","CA","95901    ","","","","","","","","","","","","","","","YOLO:110201154710220","","","","","88","","","","","0000000000269E77","",""
"10189","KEEPIN IT CLEAN","PO BOX 8133","","WOODLAND","CA","95695     ","4  SECOND STREET","","WOODLAND","CA","95695     ","5303834402","","","NOT IN UNINCORP","7389      ","","","SOLE PROPRIETOR","","","10189","2004-12-06 00:00:00","","","","","","CLEAN & MAINTAIN SWIMMING POOLS","","0","","","","","","","","","N","Y","","","","","","","","","","AARON CARY","","4"," SECOND STREET","","WOODLAND","CA","95695     ","","","","","","","","","","","","","","","YOLO:1102011547102200","","","","","144","","","","","000000000026A548","",""
"10190","BILL DENDY & ASSOCIATES","44321  S EL MACERO DR.","","EL MACERO","CA","95618     ","44321  S EL MACERO DR.","","EL MACERO","CA","95618     ","5307583131","","","HOME OCCUPATION","8711      ","","","CORPORATION","","","10190","2004-12-14 00:00:00","","","","","","Consulting Civil Engineer","","0","MACE BLVD","","","","","","","","N","N","","","","","","","","","","BILL DENDY","","44321"," S EL MACERO DR.","","EL MACERO","CA","95618     ","","","068192004","","","","","","","","","","","","YOLO:1102011547102201","YOLO:11021013292244269","","","","127","127","","","0","000000004AE42E81","",""
"10191","FARMERS MARKET","PO BOX 404","","DUNNIGAN","CA","95937     ","29020 CR 6","","DUNNIGAN","CA","95937     ","5307243575","","","COUNTY COMMERCIAL","5912      ","","","SOLE PROPRIETORSHIP","","","10191","2005-01-05 00:00:00","","","","","","GROCERY AND DELI","","1","CR 89","B","","","","","","","N","Y","","","","","","","","","","JIMMY NAGI","","29020","CR 6","","DUNNIGAN","CA","95937     ","","","051245004","","","","","","","","","","","","YOLO:1102011547102202","YOLO:11021013292232784","","","","144","144","","","0","00000000149929A4","",""
"10192","WESTOWER COMMUNICATIONS","2017 OPPORTUNITY DR S-4","","ROSEVILLE","CA","95678     ","2017 OPPORTUNITY DR S-4","","ROSEVILLE","CA","95678     ","9167836400","","","CONTRACTOR","8711      ","","","CORPORATION","","","10192","2005-01-18 00:00:00","","","","","","CELLULAR CONSTRUCTION CONTRACTOR","","4","744137","","","","","","","","N","Y","","","","","","","","","","MATT MALTINICH","","2017","OPPORTUNITY DR S-4","","ROSEVILLE","CA","95678     ","","","","","","","","","","","","","","","YOLO:1102011547102203","","","","COMMERCIAL","400.89999999999998","266","134.90000000000001","","0","00000000377E1D89","",""
"10193","SANDY'S CRITTER CAB","17591 CR97","","WOODLAND","CA","95695     ","17591 CR97","","WOODLAND","CA","95695     ","5309083266","","","HOME OCCUPATION","0752      ","","","SOLE PROPRIETORSHIP","","","10193","2005-01-18 00:00:00","","","","","","TRANSPORTING PETS FROM HOME TO GROOMER OR VET AND BACK HOME","","0","SH16","","","","","","","","N","N","","","","","","","","","","SANDRA COPELAND","","17591","CR97","","WOODLAND","CA","95695     ","","","025380021","","","","","","","","","","","","YOLO:1102011547102204","YOLO:1102101329223369","","","","90","90","","","0","0000000068BFCB06","",""
"10194","AFFINITY ENERGY","PO BOX 1794","","WINDSOR","CA","95492     ","PO BOX 1794","","WINDSOR","CA","95492     ","7078369195","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETOR","","","10194","2005-01-18 00:00:00","","","","","","DESIGN & INSTALL RENEWABLE ENERGY SYSTEMS","","0","","","","","","","","","N","N","","","","","","","","","","JERRY SHAFER","","","PO BOX 1794","","WINDSOR","CA","95492     ","","","","","","","","","","","","","","","YOLO:1102011547102205","","","","","90","","","","","000000000026A54D","",""
"10195","CLASSIC CABINETS","4620 RALEY BLVD","","SACRAMENTO","CA","95838     ","4620 RALEY BLVD","","SACRAMENTO","CA","95838     ","9169226029","","","NOT IN UNINCORP","1751      ","","","CORPORATION","","","10195","2005-01-19 00:00:00","","","","","","CABINET MANUFACTURE & INSTALLATION","","2","","","","","","","","","N","Y","","","","","","","","","","GAIL WORTHEN","","4620","RALEY BLVD","","SACRAMENTO","CA","95838     ","","","","","","","","","","","","","","","YOLO:1102011547102206","","","","","96","","","","","000000000026A54E","",""
"10196","CHAIRSKINS","41413 ROAD 29","","DAVIS","CA","95616     ","41413 ROAD 29","","DAVIS","CA","95616     ","5306815729","","","HOME OCCUPATION","2392      ","","","SOLE PROPRIETOR","","","10196","2005-01-13 00:00:00","","","","","","MANUFACTURING OFFICE CHAIR COVERS","","0","POLELINE ROAD","","","","","","","","N","Y","","","","","","","","","","CINDY ROBINSON","","41413","ROAD 29","","DAVIS","CA","95616     ","","","042110003","","","","","","","","","","","","YOLO:1102011547102207","YOLO:11021013292220717","","","","90","","","","","000000000026A54F","",""
"10197","RIVER CITY CONSTRUCTION","10300 QUATTRO PL.","","AUBURN","CA","95603     ","10300 QUATTRO PL.","","AUBURN","CA","95603     ","5308879977","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETOR","","","10197","2005-01-19 00:00:00","","","","","","GENERAL CONTRACTOR","","0","","","","","","","","","N","Y","","","","","","","","","","MICHAEL DONOHUE","","10300","QUATTRO PL.","","AUBURN","CA","95603     ","","","","","","","","","","","","","","","YOLO:1102011547102208","","","","","96","","","","","000000000026A550","",""
"2207","MURRAY & SON INC., WILLIAM R.","120 MAIN AVE., #C","","SACRAMENTO","CA","95838    ","120 MAIN AVE., #C","","SACRAMENTO","CA","95838    ","9169293916","","","NOT IN UNINCORP","1711      ","","","CORPORATION","","","2207","1994-11-14 00:00:00","","","","","","SOLAR HEATING CONTRACTOR","","20","","","","","","","","","N","Y","","","","","","","","","","EDMOND MURRAY","","120","MAIN AVE., #C","","SACRAMENTO","CA","95838    ","","","","","","","","","","","","","","","YOLO:110201154710221","","","","","64","","","","","0000000000269F26","",""
"10199","MASSAGE BY ERIN","PO BOX 336","","DUNNIGAN","CA","95637     ","3215 COUNTY ROAD 88A","","DUNNIGAN","CA","95637     ","5307240188","","","HOME OCCUPATION","7299      ","","","SOLE PROPRIETORSHIP","","","10199","2005-01-03 00:00:00","","","","","","MASSAGE THERAPY-MOBILE AT CLIENT'S REQUEST","","0","CO. RD. 4","","","","","","","","N","Y","","","","","","","","","","ERIN WILLIAMS","","3215","COUNTY ROAD 88A","","DUNNIGAN","CA","95637     ","","","051182032","","","","","","","","","","","","YOLO:1102011547102210","YOLO:11021013292232658","","","","96","96","","","0","00000000249B2538","",""
"10200","PREMIER POWER RENEWABLE ENERGY INC","4961 WINDPLAY DR. STE 100","","EL DORADO HILLS","CA","95762     ","4961 WINDPLAY DR. STE 100","","EL DORADO HILLS","CA","95762     ","9169390400","","","NOT IN UNINCORP","237130    ","","","CORPORATION","","","10200","2005-01-26 00:00:00","","","","","","CONTRACTOR FOR SOLAR PHOTOVOLTAIC SYSTEMS","","6","","","","","","","","","N","Y","","","","","","","","","","DEAN MARKS","","4961","WINDPLAY DR. STE 100","","EL DORADO HILLS","CA","95762     ","","","","","","","","","","","","","","","YOLO:1102011547102211","","","","","120","120","","","0","00000000003C34B6","",""
"10201","CUBICLE CORE GOODS","39752 BARRY ROAD","","DAVIS","CA","95616     ","39752 BARRY ROAD","","DAVIS","CA","95616     ","5303830890","","","HOME OCCUPATION","5961      ","","","SOLE PROPRIETOR","","","10201","2005-01-28 00:00:00","","","","","","ASSEMBLE AND MAIL OUT ORDERS OF GIFT PACKAGES RECEIVED VIA INTERNET OR MAIL","","0","CENTRAL","","","","","","","","N","N","","","","","","","","","","CHRISTOPHER HENDRIX-CHUPA","","39752","BARRY ROAD","","DAVIS","CA","95616     ","","","036032002","","","","","","","","","","","","YOLO:1102011547102212","YOLO:11021013292213179","","","","90","","","","","000000000026A554","",""
"10202","CRAIN CONSTRUCTION","PO BOX 647","","DAVIS","CA","95617     ","1005 MACE BLVD","","DAVIS","CA","95616     ","5307569293","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETOR","","","10202","2005-02-03 00:00:00","","","","","","REMODELING/HOME IMPROVEMENT","","0","","","","","","","","","N","N","","","","","","","","","","ROBERT A CRAIN","","1005","MACE BLVD","","DAVIS","CA","95616     ","","","","","","","","","","","","","","","YOLO:1102011547102213","","","","","90","","","","","000000000026A555","",""
"10203","IRVINE & GUEFFROY","420 N. JACKSON ST, UNIT A","","DIXON","CA","95620     ","420 N. JACKSON ST, UNIT A","","DIXON","CA","95620     ","7076786400","","","NOT IN UNINCORP","1521      ","","","CORPORATION","","","10203","2005-02-14 00:00:00","","","","","","Kitchen remodel & general contracting","","2","","","","","","","","","N","Y","","","","","","","","","","MATT GUEFFROY","","420","N. JACKSON ST, UNIT A","","DIXON","CA","95620     ","","","","","","","","","","","","","","","YOLO:1102011547102214","","","","","96","","","","","000000000026A556","",""
"10204","CEDAR ROOF CARE","3173 FITZGERALD ROAD","","RANCHO CORDOVA","CA","95742     ","3173 FITZGERALD ROAD","","RANCHO CORDOVA","CA","95742     ","9166359318","","","NOT IN UNINCORP","1761      ","","","CORPORATION","","","10204","2005-02-11 00:00:00","","","","","","ROOFING CONTRACTOR","","4","","","","","","","","","N","N","","","","","","","","","","TOM JACKSON","","3173","FITZGERALD ROAD","","RANCHO CORDOVA","CA","95742     ","","","","","","","","","","","","","","","YOLO:1102011547102215","","","","","90","","","","","000000000026A557","",""
"10205","STEVE SMITH ELECTRIC","PO BOX 372","","WALNUT GROVE","CA","95690     ","680-D RIVER ROAD","","RIO VISTA","CA","94571     ","7072491848","","","NOT IN UNINCORP","1731      ","","","SOLE PROPRIETOR","","","10205","2005-02-04 00:00:00","","","","","","ELECTRICAL CONTRACTOR","","2","","","","","","","","","N","N","","","","","","","","","","STEVE SMITH","","680-D","RIVER ROAD","","RIO VISTA","CA","94571     ","","","","","","","","","","","","","","","YOLO:1102011547102216","","","","","135","","","","","000000000026A558","",""
