"BUSINESS_NO","ACTION_DATE","ACTION_TYPE","ACTION_BY","ACTION_DESCRIPTION","LOCKID","BUS_LIC_NO","RECORDID","COMPLETED_DATE","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id"
"12702","2019-03-04 00:00:00","FISCAL COMMENTS","EVELYN T ARIAS","(3/4/2019 8:34:23 AM ET) Action Created(3/4/2019 8:34 AM ET) Receipt #86124 unpaid $48.52 entered wrong check #.","","12702","ET:1903040834248660","2019-03-04 00:00:00","0","000000007464000D","1952710667","","0"
"12034","2019-04-23 00:00:00","MISC/OTHER","EVELYN T ARIAS","(4/23/2019 9:36:58 AM ET) Action Created(4/23/2019 9:36 AM ET) Returing check #115 in the amount of $48.52. Requested correct amount of $141.80.","","12034","ET:1904230936589074","2019-04-23 00:00:00","0","0000000076EF3FBA","1995390904","","0"
"3956","2019-05-23 00:00:00","MISC/OTHER","EVELYN T ARIAS","(5/23/2019 1:20:03 PM ET) Action Created(5/23/2019 1:20 PM ET) Per son Craig Mingus- cancel business license. email is attached","","3956","ET:1905230120027077","","0","0000000078922534","2022843698","","0"
"11913","2019-05-31 00:00:00","ADDRESS CHANGE","EVELYN T ARIAS","(5/31/2019 10:41:08 AM ET) Action Created(5/31/2019 10:41 AM ET) Per Lynda Le (email attached)  updated mailing and business address to 3947 Lennane Drive Suite 200 Sacramento, Ca 95834","","11913","ET:1905311041083589","2019-05-31 00:00:00","0","0000000078E9524A","2028556872","","0"
"3754","2019-07-02 00:00:00","MISC/OTHER","EVELYN T ARIAS","(7/2/2019 11:15:17 AM ET) Action Created(7/2/2019 11:15 AM ET) per owner Carla Phillips no longer in business moved out of state.","","3754","ET:1907021115175953","2019-07-02 00:00:00","0","000000007AB36583","2058577281","","0"
"12779","2019-12-06 00:00:00","ADDRESS CHANGE","EVELYN T ARIAS","(12/6/2019 11:51:48 AM ET) Action CreatedFROM:822 San Juan Place, Unit 1San Diego CA 92109TO:4747 Executive DriveSuite 800  San Diego, CA 92121","","12779","ET:1912061151470216","","0","0000000082A82F28","2192059967","","0"
"12793","2020-01-07 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/7/2020 3:16:08 PM ET) Action Created(1/7/2020 3:16 PM ET) SIC# 5812 business is not subject to state enrollment for storm water discharge","","12793","ET:2001070316080507","","0","0000000083CCE9CE","2211244490","","0"
"13016","2020-01-08 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/8/2020 1:47:04 PM ET) Action Created(1/8/2020 1:47 PM ET) SIC# 8742business is not subject to state enrollment for storm water discharge","","13016","ET:2001080147031970","","0","0000000083D95882","2212059213","","0"
"12076","2020-01-08 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/8/2020 10:44:31 AM ET) Action Created(1/8/2020 10:44 AM ET) SIC#7371business is not subject to state enrollment for storm water discharge","","12076","ET:2001081044311298","","0","0000000083D61742","2211845924","","0"
"13022","2020-01-15 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/15/2020 3:02:55 PM ET) Action Created(1/15/2020 3:02 PM ET) SIC# 8082business is not subject to state enrollment for storm water discharge","","13022","ET:2001150302549998","","0","0000000084336D60","2217961672","","0"
"10887","2020-01-21 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/21/2020 3:34:35 PM ET) Action Created(1/21/2020 3:34 PM ET) Returned Check # 1409 in the amount of $42.52 From Epic Construction Services Inc, wrong amount","","10887","ET:2001210334354482","","0","000000008474FF49","2222260039","","0"
"12717","2020-01-21 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/21/2020 9:49:16 AM ET) Action Created(1/21/2020 9:49 AM ET) business is not subject to state enrollment for storm water discharge","","12717","ET:2001210949152764","","0","00000000845BD2EA","2220610276","","0"
"2198","2020-01-23 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/23/2020 1:32:28 PM ET) Action Created(1/23/2020 1:32 PM ET) per 2020 renewal cancel Buisness license","","2198","ET:2001230132287866","","0","00000000848FA90E","2224007434","","0"
"12746","2020-01-23 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/23/2020 1:35:47 PM ET) Action Created(1/23/2020 1:35 PM ET) SIC# 238210 prviously in trakitSIC#1731 Business is not subject to state enrollment for storm water discharge.","","12746","ET:2001230135477889","","0","00000000848FAEF1","2224008768","","0"
"12159","2020-01-23 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/23/2020 8:52:46 AM ET) Action Created(1/23/2020 8:52 AM ET) Business is not subject to state enrollment for storm water discharge.","","12159","ET:2001230852466983","","0","00000000848B9656","2223740500","","0"
"1676","2020-01-23 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/23/2020 10:14:10 AM ET) Action Created(1/23/2020 10:14 AM ET) Business is not subject to state enrollment for storm water discharge.","","1676","ET:2001231014107297","","0","00000000848D2D9D","2223844763","","0"
"13031","2020-01-24 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/24/2020 3:06:48 PM ET) Action Created(1/24/2020 3:06 PM ET) Business is not subject to state enrollment for storm water discharge.","","13031","ET:2001240306479655","","0","0000000084A337A6","2225289124","","0"
"11906","2020-01-24 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/24/2020 9:03:08 AM ET) Action Created(1/24/2020 9:03 AM ET) Business is not subject to state enrollment for storm water discharge.","","11906","ET:2001240903088732","","0","00000000849D2736","2224891700","","0"
"10881","2020-01-24 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/24/2020 9:15:20 AM ET) Action Created(1/24/2020 9:15 AM ET) Business is not subject to state enrollment for storm water discharge.","","10881","ET:2001240915208743","","0","00000000849D530E","2224902924","","0"
"3273","2020-01-27 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/27/2020 1:56:34 PM ET) Action Created(1/27/2020 1:56 PM ET) Business is not subject to state enrollment for storm water discharge.","","3273","ET:2001270156341077","","0","0000000084B144F2","2226210032","","0"
"12620","2020-01-28 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/28/2020 3:39:34 PM ET) Action Created(1/28/2020 3:39 PM ET) Business is not subject to state enrollment for storm water discharge.","","12620","ET:2001280339343276","","0","0000000084C13421","2227254303","","0"
"10881","2020-01-28 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/28/2020 10:01:52 AM ET) Action Created(1/28/2020 10:01 AM ET) previously in trakit SIC# 424310SIC#5949Business is not subject to state enrollment for storm water discharge.","","10881","ET:2001281001522043","","0","0000000084BBD6F7","2226893762","","0"
"11902","2020-01-28 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/28/2020 10:47:30 AM ET) Action Created(1/28/2020 10:47 AM ET) SIC#1622 Business is not subject to state enrollment for storm water discharge.","","11902","ET:2001281047302218","","0","0000000084BBD52E","2226902316","","0"
"2099","2020-01-30 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/30/2020 1:59:00 PM ET) Action Created(1/30/2020 1:59 PM ET) Business is not subject to state enrollment for storm water discharge.","","2099","ET:2001300159005458","","0","0000000084D289C4","2228390338","","0"
"12839","2020-01-30 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/30/2020 2:03:26 PM ET) Action Created(1/30/2020 2:03 PM ET) per renewal form Cancel business license","","12839","ET:2001300203265487","","0","0000000084D29128","2228392230","","0"
"12779","2020-01-30 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/30/2020 2:04:41 PM ET) Action Created(1/30/2020 2:04 PM ET) per renewal form Cancel business license","","12779","ET:2001300204415496","","0","0000000084D29221","2228392479","","0"
"12609","2020-01-30 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/30/2020 10:52:15 AM ET) Action Created(1/30/2020 10:52 AM ET) Business is not subject to state enrollment for storm water discharge.","","12609","ET:2001301052154875","","0","0000000084D0AABB","2228267705","","0"
"12980","2020-01-30 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/30/2020 11:29:30 AM ET) Action Created(1/30/2020 11:29 AM ET) Business is not subject to state enrollment for storm water discharge.","","12980","ET:2001301129295044","","0","0000000084D1A90C","2228332810","","0"
"4066","2020-01-31 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/31/2020 9:13:11 AM ET) Action Created(1/31/2020 9:13 AM ET) Business is not subject to state enrollment for storm water discharge.","","4066","ET:2001310913116162","","0","0000000084DF6E68","2229235302","","0"
"646","2020-01-31 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/31/2020 9:32:01 AM ET) Action Created(1/31/2020 9:32 AM ET) Business is not subject to state enrollment for storm water discharge.","","646","ET:2001310932016243","","0","0000000084E0D74D","2229327691","","0"
"10056","2020-01-31 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/31/2020 10:38:40 AM ET) Action Created(1/31/2020 10:38 AM ET) SIC#1521Business is not subject to state enrollment for storm water discharge.","","10056","ET:2001311038406517","","0","0000000084E2F6AC","2229466792","","0"
"12836","2020-01-31 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/31/2020 11:05:47 AM ET) Action Created(1/31/2020 11:05 AM ET) SIC# 1731Business is not subject to state enrollment for storm water discharge.","","12836","ET:2001311105476575","","0","0000000084E3A6E8","2229511910","","0"
"3264","2020-01-31 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(1/31/2020 11:49:51 AM ET) Action Created(1/31/2020 11:49 AM ET) SIC# 7231Business is not subject to state enrollment for storm water discharge.","","3264","ET:2001311149516769","","0","0000000084E43EDA","2229550808","","0"
"743","2020-02-03 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/3/2020 10:50:27 AM ET) Action Created(2/3/2020 10:50 AM ET) per renewal form- no longer need license","","743","ET:2002031050278263","","0","0000000084F37FB8","2230550454","","0"
"12338","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 3:55:48 PM ET) Action Created(2/5/2020 3:55 PM ET) Business is not subject to state enrollment for storm water discharge.","","12338","ET:2002050355483366","","0","0000000085184DF9","2232962551","","0"
"4116","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 8:56:32 AM ET) Action Created(2/5/2020 8:56 AM ET) Business is not subject to state enrollment for storm water discharge.","","4116","ET:2002050856321291","","0","00000000850E8C42","2232323136","","0"
"3110","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 9:13:19 AM ET) Action Created(2/5/2020 9:13 AM ET) Business is not subject to state enrollment for storm water discharge.","","3110","ET:2002050913181389","","0","00000000850FB71F","2232399645","","0"
"12940","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 9:17:55 AM ET) Action Created(2/5/2020 9:17 AM ET) Business is not subject to state enrollment for storm water discharge.","","12940","ET:2002050917551413","","0","00000000851052FC","2232439546","","0"
"3777","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 9:47:36 AM ET) Action Created(2/5/2020 9:47 AM ET) Business is not subject to state enrollment for storm water discharge.","","3777","ET:2002050947361600","","0","0000000085119F25","2232524579","","0"
"12935","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 11:49:04 AM ET) Action Created(2/5/2020 11:49 AM ET) Business is not subject to state enrollment for storm water discharge.","","12935","ET:2002051149042059","","0","00000000851342B9","2232631989","","0"
"10293","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 12:03:23 PM ET) Action Created(2/5/2020 12:03 PM ET) Business is not subject to state enrollment for storm water discharge.","","10293","ET:2002051203232128","","0","0000000085136E25","2232643105","","0"
"12508","2020-02-05 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/5/2020 12:17:28 PM ET) Action Created(2/5/2020 12:17 PM ET) Business is not subject to state enrollment for storm water discharge.","","12508","ET:2002051217282171","","0","0000000085151187","2232750469","","0"
"12215","2020-02-06 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/6/2020 11:00:52 AM ET) Action Created(2/6/2020 11:00 AM ET) Business is not subject to state enrollment for storm water discharge.","","12215","ET:2002061100524270","","0","00000000851E71EA","2233364968","","0"
"11262","2020-02-06 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/6/2020 12:01:41 PM ET) Action Created(2/6/2020 12:01 PM ET) SIC# 238350 previously in TrakitSIC#1751Business is not subject to state enrollment for storm water discharge.","","11262","ET:2002061201414660","","0","000000008520B6AA","2233513640","","0"
"2037","2020-02-07 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/7/2020 1:34:03 PM ET) Action Created(2/7/2020 1:34 PM ET) SIC# 1521 previously in TrakitSIC# 1542Business is not subject to state enrollment for storm water discharge.","","2037","ET:2002070134036026","","0","0000000085363191","2234921359","","0"
"3256","2020-02-07 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/7/2020 1:35:56 PM ET) Action Created(2/7/2020 1:35 PM ET) SIC# 236118 previously in TrakitSIC# 1522Business is not subject to state enrollment for storm water discharge.","","3256","ET:2002070135556043","","0","0000000085365FB1","2234933165","","0"
"10393","2020-02-07 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/7/2020 2:00:13 PM ET) Action Created(2/7/2020 2:00 PM ET) SIC# 1752 previously in TrakitSIC#1752Business is not subject to state enrollment for storm water discharge.","","10393","ET:2002070200136191","","0","0000000085368C5D","2234944603","","0"
"11482","2020-02-07 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/7/2020 3:01:22 PM ET) Action Created(2/7/2020 3:01 PM ET) SIC# 611610 previously in TrakitSIC#8299Business is not subject to state enrollment for storm water discharge.","","11482","ET:2002070301226360","","0","0000000085376DC9","2235002283","","0"
"12875","2020-02-07 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/7/2020 10:36:29 AM ET) Action Created(2/7/2020 10:36 AM ET) Business is not subject to state enrollment for storm water discharge.","","12875","ET:2002071036295495","","0","000000008533AB5F","2234755929","","0"
"11193","2020-02-07 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/7/2020 10:54:23 AM ET) Action Created(2/7/2020 10:54 AM ET) SIC# 238110 previously in TrakitSIC#1771Business is not subject to state enrollment for storm water discharge.","","11193","ET:2002071054235559","","0","000000008533B583","2234758529","","0"
"12832","2020-02-10 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/10/2020 3:32:47 PM ET) Action Created(2/10/2020 3:32 PM ET) Business is not subject to state enrollment for storm water discharge.","","12832","ET:2002100332478288","","0","00000000854C79F8","2236381686","","0"
"12145","2020-02-10 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/10/2020 3:35:05 PM ET) Action Created(2/10/2020 3:35 PM ET) per renewal business closed effective 3/31/2018","","12145","ET:2002100335058300","","0","00000000854C7B67","2236382053","","0"
"2934","2020-02-10 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/10/2020 3:49:48 PM ET) Action Created(2/10/2020 3:49 PM ET) Business is not subject to state enrollment for storm water discharge.","","2934","ET:2002100349488378","","0","00000000854C8863","2236385377","","0"
"1616","2020-02-10 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/10/2020 3:53:10 PM ET) Action Created(2/10/2020 3:53 PM ET) SIC# 7692 previously in TrakitSIC#7692Business is not subject to state enrollment for storm water discharge.","","1616","ET:2002100353108416","","0","00000000854C8C74","2236386418","","0"
"4116","2020-02-10 00:00:00","FISCAL COMMENTS","EVELYN T ARIAS","(2/10/2020 8:50:03 AM ET) Action Created(2/10/2020 8:50 AM ET) Check# 35203 in the amount of $48.52 bounced back. unpaid Receipt #88460. requested Money order +$25 return check fee. per James need to unpay check in trakit.","","4116","ET:2002100850037272","","0","00000000860CA6BF","2235911239","","0"
"12763","2020-02-10 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/10/2020 9:59:09 AM ET) Action Created(2/10/2020 9:59 AM ET) Business is not subject to state enrollment for storm water discharge.","","12763","ET:2002100959097519","","0","000000008545930C","2235929354","","0"
"3913","2020-02-11 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/11/2020 2:52:10 PM ET) Action Created(2/11/2020 2:52 PM ET) SIC# 1521 previously in TrakitSIC#1521Business is not subject to state enrollment for storm water discharge.","","3913","ET:2002110252109619","","0","00000000855D9050","2237501518","","0"
"1169","2020-02-11 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/11/2020 2:53:15 PM ET) Action Created(2/11/2020 2:53 PM ET) SIC# 7997 previously in TrakitSIC# 7997Business is not subject to state enrollment for storm water discharge.","","1169","ET:2002110253149630","","0","00000000855DBCA5","2237512867","","0"
"11355","2020-02-11 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/11/2020 9:00:17 AM ET) Action Created(2/11/2020 9:00 AM ET) SIC# 238210 previously in TrakitSIC#1731Business is not subject to state enrollment for storm water discharge.","","11355","ET:2002110900178619","","0","000000008554C9EC","2236926023","","0"
"10686","2020-02-11 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/11/2020 9:08:44 AM ET) Action Created(2/11/2020 9:08 AM ET) SIC# 237130 previously in TrakitSIC#1731Business is not subject to state enrollment for storm water discharge.","","10686","ET:2002110908448637","","0","000000008554CD22","2236927262","","0"
"12835","2020-02-11 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/11/2020 9:12:19 AM ET) Action Created(2/11/2020 9:12 AM ET) Business is not subject to state enrollment for storm water discharge.","","12835","ET:2002110912198649","","0","000000008554CF57","2236927827","","0"
"11253","2020-02-11 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/11/2020 9:46:51 AM ET) Action Created(2/11/2020 9:46 AM ET) SIC# 811310 previously in TrakitSIC#7699Business is not subject to state enrollment for storm water discharge.","","11253","ET:2002110946518781","","0","000000008555D7CB","2236995529","","0"
"1322","2020-02-12 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/12/2020 2:37:10 PM ET) Action Created(2/12/2020 2:37 PM ET) SIC# 723 previously in TrakitSIC# 0723Business is not subject to state enrollment for storm water discharge.","","1322","ET:2002120237101281","","0","0000000085682EDF","2238197467","","0"
"10627","2020-02-12 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/12/2020 2:39:07 PM ET) Action Created(2/12/2020 2:39 PM ET) SIC# 1521 previously in TrakitSIC#1731Business is not subject to state enrollment for storm water discharge.","","10627","ET:2002120239071307","","0","00000000856830FF","2238198013","","0"
"12752","2020-02-12 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/12/2020 3:04:11 PM ET) Action Created(2/12/2020 3:04 PM ET) Business is not subject to state enrollment for storm water discharge.","","12752","ET:2002120304111374","","0","00000000856A8D76","2238352756","","0"
"13042","2020-02-12 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/12/2020 4:17:23 PM ET) Action Created(2/12/2020 4:17 PM ET) Business is not subject to state enrollment for storm water discharge.","","13042","ET:2002120417221605","","0","00000000856BEF7E","2238443388","","0"
"12531","2020-02-13 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/13/2020 11:30:19 AM ET) Action Created(2/13/2020 11:30 AM ET) Business is not subject to state enrollment for storm water discharge.","","12531","ET:2002131130182167","","0","000000008574C10F","2239021323","","0"
"12730","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 2:29:32 PM ET) Action Created(2/14/2020 2:29 PM ET) Business is not subject to state enrollment for storm water discharge.","","12730","ET:2002140229324117","","0","0000000085842F80","2240032638","","0"
"11401","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 4:26:16 PM ET) Action Created(2/14/2020 4:26 PM ET) Business is not subject to state enrollment for storm water discharge.","","11401","ET:2002140426164272","","0","000000008587EE09","2240278023","","0"
"12722","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 4:49:29 PM ET) Action Created(2/14/2020 4:49 PM ET) SIC# 423820 previously in TrakitSIC#5083Business is not subject to state enrollment for storm water discharge.","","12722","ET:2002140449294831","","0","0000000085880B87","2240285573","","0"
"10362","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 4:58:47 PM ET) Action Created(2/14/2020 4:58 PM ET) Business is not subject to state enrollment for storm water discharge.","","10362","ET:2002140458474925","","0","00000000858869AC","2240309674","","0"
"12729","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 8:14:55 AM ET) Action Created(2/14/2020 8:14 AM ET) per renewal form - will not be renewing","","12729","ET:2002140814543161","","0","00000000857EE393","2239685521","","0"
"12874","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 11:27:20 AM ET) Action Created(2/14/2020 11:27 AM ET) Business is not subject to state enrollment for storm water discharge.","","12874","ET:2002141127203617","","0","00000000858141FA","2239840760","","0"
"11608","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 11:37:30 AM ET) Action Created(2/14/2020 11:37 AM ET) Business is not subject to state enrollment for storm water discharge.","","11608","ET:2002141137303661","","0","0000000085816096","2239848596","","0"
"11335","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 11:41:51 AM ET) Action Created(2/14/2020 11:41 AM ET) SIC# 541330 previously in TrakitSIC# 8711Business is not subject to state enrollment for storm water discharge.","","11335","ET:2002141141513702","","0","00000000858167FD","2239850491","","0"
"3495","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 12:00:54 PM ET) Action Created(2/14/2020 12:00 PM ET) SIC# 7549 previously in TrakitSIC#7549Business is not subject to state enrollment for storm water discharge.","","3495","ET:2002141200543800","","0","0000000085817744","2239854301","","0"
"12848","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 12:03:55 PM ET) Action Created(2/14/2020 12:03 PM ET) Business is not subject to state enrollment for storm water discharge.","","12848","ET:2002141203553805","","0","0000000085817868","2239854694","","0"
"12930","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 12:08:00 PM ET) Action Created(2/14/2020 12:08 PM ET) not renewing at this time","","12930","ET:2002141208003822","","0","0000000085817A94","2239855250","","0"
"10058","2020-02-14 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/14/2020 12:16:37 PM ET) Action Created(2/14/2020 12:16 PM ET) SIC# 7549previously in TrakitSIC#7549Business is not subject to state enrollment for storm water discharge.","","10058","ET:2002141216373866","","0","000000008581805C","2239856730","","0"
"12183","2020-02-18 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/18/2020 1:29:38 PM ET) Action Created(2/18/2020 1:29 PM ET) Business is not subject to state enrollment for storm water discharge.","","12183","ET:2002180129385882","","0","0000000085972E5B","2241277529","","0"
"12792","2020-02-18 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/18/2020 1:45:24 PM ET) Action Created(2/18/2020 1:45 PM ET) Business is not subject to state enrollment for storm water discharge.","","12792","ET:2002180145246019","","0","0000000085973EF0","2241281774","","0"
"11880","2020-02-18 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/18/2020 2:59:45 PM ET) Action Created(2/18/2020 2:59 PM ET) Business is not subject to state enrollment for storm water discharge.","","11880","ET:2002180259446350","","0","00000000859C5935","2241616177","","0"
"12278","2020-02-18 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/18/2020 4:42:58 PM ET) Action Created(2/18/2020 4:42 PM ET) Business is not subject to state enrollment for storm water discharge.","","12278","ET:2002180442586916","","0","00000000859DCFD4","2241712082","","0"
"12372","2020-02-18 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/18/2020 9:57:40 AM ET) Action Created(2/18/2020 9:57 AM ET) per  renewal no longer doing business in Yolo County.","","12372","ET:2002180957405366","","0","000000008595A9E0","2241178076","","0"
"3973","2020-02-18 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/18/2020 10:02:09 AM ET) Action Created(2/18/2020 10:02 AM ET) per renewal retired.","","3973","ET:2002181002095388","","0","000000008595AEC3","2241179329","","0"
"12804","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 3:38:15 PM ET) Action Created(2/19/2020 3:38 PM ET) Business is not subject to state enrollment for storm water discharge.","","12804","ET:2002190338158645","","0","0000000085AA3AE4","2242525922","","0"
"12753","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 10:02:31 AM ET) Action Created(2/19/2020 10:02 AM ET) Business is not subject to state enrollment for storm water discharge.","","12753","ET:2002191002317342","","0","0000000085A30919","2242054423","","0"
"12941","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 10:05:49 AM ET) Action Created(2/19/2020 10:05 AM ET) Business is not subject to state enrollment for storm water discharge.","","12941","ET:2002191005497384","","0","0000000085A32380","2242061180","","0"
"12731","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 10:22:46 AM ET) Action Created(2/19/2020 10:22 AM ET) per renewal form- no longer in business in Yolo County.","","12731","ET:2002191022467483","","0","0000000085A33316","2242065172","","0"
"12973","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 10:24:01 AM ET) Action Created(2/19/2020 10:24 AM ET) per letter recieved close account","","12973","ET:2002191024017491","","0","0000000085A333BF","2242065341","","0"
"11898","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 10:42:36 AM ET) Action Created(2/19/2020 10:42 AM ET) per renewal form- close business license no longer doing business in Yolo County.","","11898","ET:2002191042357567","","0","0000000085A340F4","2242068722","","0"
"12222","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 11:11:10 AM ET) Action Created(2/19/2020 11:11 AM ET) Business is not subject to state enrollment for storm water discharge.","","12222","ET:2002191111107777","","0","0000000085A37EC2","2242084544","","0"
"12386","2020-02-19 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/19/2020 11:12:59 AM ET) Action Created(2/19/2020 11:12 AM ET) Business is not subject to state enrollment for storm water discharge.","","12386","ET:2002191112597785","","0","0000000085A3800D","2242084875","","0"
"12898","2020-02-20 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/20/2020 1:40:24 PM ET) Action Created(2/20/2020 1:40 PM ET) Business is not subject to state enrollment for storm water discharge.","","12898","ET:2002200140249602","","0","0000000085B46BCC","2243193802","","0"
"4021","2020-02-20 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/20/2020 1:50:54 PM ET) Action Created(2/20/2020 1:50 PM ET) Business is not subject to state enrollment for storm water discharge.","","4021","ET:2002200150549657","","0","0000000085B4750D","2243196171","","0"
"10887","2020-02-20 00:00:00","INTERNAL COMMENTS","EVELYN T ARIAS","(2/20/2020 2:02:14 PM ET) Action Created(2/20/2020 2:02 PM ET) SIC# 23118 previously in TrakitSIC# 1521Business is not subject to state enrollment for storm water discharge.","","10887","ET:2002200202149730","","0","0000000085B48016","2243198996","","0"
