"BUSINESS_NO","BUS_LIC_NO","CODE","ITEM","DESCRIPTION","QUANTITY","FORMULA","AMOUNT","ACCOUNT","PAID","LOCKID","COMMENTS","PARENTID","RECORDID","ASSESSED_DATE","ASSESSED_BY","SUBFEETYPE","DEPOSITID","PROFFERID","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"12856","12856","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:1903150900180687","ANE:1903150900180693","2019-03-15 00:00:00","ANE","FEE","","","0","00000000B4B46327","1963869184","0"
"11396","11396","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:1904300119445832","ANE:1904300119445835","2019-04-30 00:00:00","ANE","FEE","","","0","00000000B4A68E96","2001494659","0"
"11396","11396","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:1904300119445832","ANE:1904300119445837","2019-04-30 00:00:00","ANE","FEE","","","0","00000000B4A68E95","2001494662","0"
"12882","12882","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:1905020404399024","ANE:1905020404399028","2019-05-02 00:00:00","ANE","FEE","","","0","00000000B4B46BB4","2004043196","0"
"12882","12882","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:1905020404399024","ANE:1905020404399030","2019-05-02 00:00:00","ANE","FEE","","","0","00000000B4B46BB3","2004043199","0"
"12927","12927","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:1907150243264329","ANE:1907150243264333","2019-07-15 00:00:00","ANE","FEE","","","0","00000000B4B47887","2068674512","0"
"12927","12927","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:1907150243264329","ANE:1907150243264335","2019-07-15 00:00:00","ANE","FEE","","","0","00000000B4B47886","2068674515","0"
"12934","12934","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:1907240349451569","ANE:1907240349451573","2019-07-24 00:00:00","ANE","FEE","","","0","00000000B4B47CD7","2077041657","0"
"12934","12934","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:1907240349451569","ANE:1907240349451575","2019-07-24 00:00:00","ANE","FEE","","","0","00000000B4B47CD6","2077041660","0"
"12938","12938","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:1908021027260188","ANE:1908021027270192","2019-08-02 00:00:00","ANE","FEE","","","0","00000000B4B480B1","2084976132","0"
"12938","12938","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:1908021027260188","ANE:1908021027270194","2019-08-02 00:00:00","ANE","FEE","","","0","00000000B4B480B0","2084976135","0"
"12945","12945","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:1908130131048925","ANE:1908130131058928","2019-08-13 00:00:00","ANE","FEE","","","0","00000000B4B485C0","2094422462","0"
"12945","12945","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:1908130131048925","ANE:1908130131058929","2019-08-13 00:00:00","ANE","FEE","","","0","00000000B4B485BF","2094422465","0"
"13015","13015","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2001061044276955","ANE:2001061044286959","2020-01-06 00:00:00","ANE","FEE","","","0","00000000B4B4A671","2209914958","0"
"13015","13015","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2001061044276955","ANE:2001061044286961","2020-01-06 00:00:00","ANE","FEE","","","0","00000000B4B4A670","2209914963","0"
"13087","13087","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2006030146237189","ANE:2006030154267220","2020-06-03 00:00:00","ANE","FEE","","","0","00000000B4B4B4B3","2294126403","0"
"3796","3796","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2006090834370642","ANE:2006090834380645","2020-06-09 00:00:00","ANE","FEE","","","0","00000000B4BE0A4A","2297976167","0"
"3796","3796","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2006090834370642","ANE:2006090834380647","2020-06-09 00:00:00","ANE","FEE","","","0","00000000B4BE0A49","2297976170","0"
"11248","11248","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2006111027123340","ANE:2006111027123343","2020-06-11 00:00:00","ANE","FEE","","","0","00000000B4A4CEFF","2300144847","0"
"11248","11248","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2006111027123340","ANE:2006111027123345","2020-06-11 00:00:00","ANE","FEE","","","0","00000000B4A4CEFE","2300144850","0"
"13100","13100","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2006290327164902","ANE:2006290327174905","2020-06-29 00:00:00","ANE","FEE","","","0","00000000B4B4B627","2312199641","0"
"13100","13100","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2006290327164902","ANE:2006290327174906","2020-06-29 00:00:00","ANE","FEE","","","0","00000000B4B4B626","2312199644","0"
"13142","13142","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2009180919144644","ANE:2009180919144648","2020-09-18 00:00:00","ANE","FEE","","","0","00000000B4B4BE95","2368725243","0"
"13142","13142","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2009180919144644","ANE:2009180919144650","2020-09-18 00:00:00","ANE","FEE","","","0","00000000B4B4BE94","2368725246","0"
"13152","13152","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2010010944283466","ANE:2010010944283470","2020-10-01 00:00:00","ANE","FEE","","","0","00000000B4B4C0CB","2378867599","0"
"13152","13152","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2010010944283466","ANE:2010010944283472","2020-10-01 00:00:00","ANE","FEE","","","0","00000000B4B4C0CA","2378867602","0"
"2817","2817","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2010221107015207","ANE:2010221107025210","2020-10-22 00:00:00","ANE","FEE","","","0","00000000B4BCA4AA","2396121689","0"
"2817","2817","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2010221107015207","ANE:2010221107025212","2020-10-22 00:00:00","ANE","FEE","","","0","00000000B4BCA4A9","2396121692","0"
"13172","13172","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2010290946000255","ANE:2010290946000259","2020-10-29 00:00:00","ANE","FEE","","","0","00000000B4B56F84","2401323795","0"
"13172","13172","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2010290946000255","ANE:2010290946000261","2020-10-29 00:00:00","ANE","FEE","","","0","00000000B4B56F83","2401323798","0"
"13187","13187","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2011181007452625","ANE:2011181007482629","2020-11-18 00:00:00","ANE","FEE","","","0","00000000B4B62F8C","2414844145","0"
"13187","13187","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2011181007452625","ANE:2011181007492631","2020-11-18 00:00:00","ANE","FEE","","","0","00000000B4B62F8B","2414844154","0"
"13188","13188","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2011230914084645","ANE:2011230914084649","2020-11-23 00:00:00","ANE","FEE","","","0","00000000B4B62FE0","2417291867","0"
"13188","13188","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2011230914084645","ANE:2011230914084651","2020-11-23 00:00:00","ANE","FEE","","","0","00000000B4B62FDF","2417291870","0"
"13202","13202","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2101060957305806","ANE:2101060957305810","2021-01-06 00:00:00","ANE","FEE","","","0","00000000B4B6335B","2443838038","0"
"13202","13202","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2101060957305806","ANE:2101060957315812","2021-01-06 00:00:00","ANE","FEE","","","0","00000000B4B6335A","2443838041","0"
"13209","13209","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2101260948508867","ANE:2101260948508871","2021-01-26 00:00:00","ANE","FEE","","","0","00000000B4B63452","2457460658","0"
"13209","13209","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2101260948508867","ANE:2101260948508873","2021-01-26 00:00:00","ANE","FEE","","","0","00000000B4B63451","2457460661","0"
"13230","13230","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2103231243189238","ANE:2103231243189242","2021-03-23 00:00:00","ANE","FEE","","","0","00000000B4B69561","2500376552","0"
"13230","13230","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2103231243189238","ANE:2103231243189244","2021-03-23 00:00:00","ANE","FEE","","","0","00000000B4B69560","2500376555","0"
"13248","13248","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2104231003186379","ANE:2104231003196383","2021-04-23 00:00:00","ANE","FEE","","","0","00000000B4B6DEA8","2521825045","0"
"13248","13248","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2104231003186379","ANE:2104231003196385","2021-04-23 00:00:00","ANE","FEE","","","0","00000000B4B6DEA7","2521825048","0"
"13251","13251","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2104261222258197","ANE:2104261222258201","2021-04-26 00:00:00","ANE","FEE","","","0","00000000B4B6DF49","2522969339","0"
"13251","13251","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2104261222258197","ANE:2104261222258203","2021-04-26 00:00:00","ANE","FEE","","","0","00000000B4B6DF48","2522969342","0"
"13256","13256","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2105111135038643","ANE:2105111135048647","2021-05-11 00:00:00","ANE","FEE","","","0","00000000B4B6E139","2532464092","0"
"13256","13256","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2105111135038643","ANE:2105111136088655","2021-05-11 00:00:00","ANE","FEE","","","0","00000000B4B6E138","2532464275","0"
"13341","13341","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ANE:2110141031546397","ANE:2110141031556401","2021-10-14 00:00:00","ANE","FEE","","","0","00000000B4B8C8F3","2668046580","0"
"13341","13341","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ANE:2110141031546397","ANE:2110141031556403","2021-10-14 00:00:00","ANE","FEE","","","0","00000000B4B8C8F2","2668046583","0"
"13366","13366","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ANE:2201030955186193","ANE:2201030955186195","2022-01-03 00:00:00","ANE","FEE","","","0","00000000B4B8D158","2719256990","0"
"13366","13366","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ANE:2201030955186193","ANE:2201030955186197","2022-01-03 00:00:00","ANE","FEE","","","0","00000000B4B8D157","2719256993","0"
"10394","10394","LICTECH02","LICTECH02D","PRORATED - AUGUST","0","130+((12-7)*10.83)","184.15000000000001","1102971PLAN822200","1","","","AY:1108260228294864","AY:1108260228304866","2011-08-26 00:00:00","AY","FEE","","","0","00000000B4A4527F","48707947",""
"11481","11481","LICTECH02","LICTECH02E","PRORATED - SEPTEMBER","0","130+((12-8)*10.83)","173.31999999999999","1102971PLAN822200","1","","","AY:1109151130373550","AY:1109151130373553","2011-09-15 00:00:00","AY","FEE","","","0","00000000B4A696C0","53355570",""
"10957","10957","LICTECH02","LICTECH02F","PRORATED - OCTOBER","0","130+((12-9)*10.83)","162.49000000000001","1102971PLAN822200","1","","","AY:1110201004493116","AY:1110201004503118","2011-10-20 00:00:00","AY","FEE","","","0","00000000B4A48E91","60657138",""
"11515","11515","LICTECH02","LICTECH02G","PRORATED - NOVEMBER","0","130+((12-10)*10.83)","151.66","1102971PLAN822200","1","","","AY:1111180120232468","AY:1111180120232471","2011-11-18 00:00:00","AY","FEE","","","0","00000000B4A69A0A","67859443",""
"2906","2906","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1208101045405567","AY:1208101045405568","2012-08-10 00:00:00","AY","FEE","","","0","00000000B4BB3BBA","126824505",""
"2906","2906","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1208101045405567","AY:1208101045415570","2012-08-10 00:00:00","AY","FEE","","","0","00000000B4BB3BB9","126824508",""
"11621","11621","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1208211114559823","AY:1208211114569825","2012-08-21 00:00:00","AY","FEE","","","0","00000000B4ACB20B","129361703",""
"11621","11621","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1208211114559823","AY:1208211114569827","2012-08-21 00:00:00","AY","FEE","","","0","00000000B4ACB20A","129361706",""
"11625","11625","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1208290311394519","AY:1208290311394520","2012-08-29 00:00:00","AY","FEE","","","0","00000000B5448030","131447009",""
"11625","11625","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1208290311394519","AY:1208290311404524","2012-08-29 00:00:00","AY","FEE","","","0","00000000B544802F","131447025",""
"1053","1053","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1209101049058769","AY:1209101049058770","2012-09-10 00:00:00","AY","FEE","","","0","00000000B4A45D3A","134150158",""
"1053","1053","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1209101049058769","AY:1209101049068772","2012-09-10 00:00:00","AY","FEE","","","0","00000000B4A45D39","134150161",""
"11651","11651","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1210260351453091","AY:1210260351463093","2012-10-26 00:00:00","AY","FEE","","","0","00000000B4AD01D3","147854646",""
"11651","11651","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1210260351453091","AY:1210260351463095","2012-10-26 00:00:00","AY","FEE","","","0","00000000B4AD01D2","147854649",""
"11652","11652","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1210300113414729","AY:1210300113414731","2012-10-30 00:00:00","AY","FEE","","","0","00000000B4AD02C6","148752532",""
"11652","11652","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1210300113414729","AY:1210300113414733","2012-10-30 00:00:00","AY","FEE","","","0","00000000B4AD02C5","148752535",""
"11557","11557","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1212070918381009","AY:1212070918381010","2012-12-07 00:00:00","AY","FEE","","","0","00000000B3379A08","157103106",""
"11557","11557","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1212070918381009","AY:1212070918381012","2012-12-07 00:00:00","AY","FEE","","","0","00000000B3379A07","157103109",""
"11553","11553","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1303061051441602","AY:1303061051441603","2013-03-06 00:00:00","AY","FEE","","","0","00000000B4A69DC5","179924004",""
"11553","11553","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1303061051441602","AY:1303061052001608","2013-03-06 00:00:00","AY","FEE","","","0","00000000B4A69DC4","179924027",""
"4037","4037","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","AY:1303131010335714","AY:1303131010335717","2013-03-13 00:00:00","AY","FEE","","","0","00000000B4BE16CB","181757617",""
"4037","4037","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","AY:1303131010335714","AY:1303131010345719","2013-03-13 00:00:00","AY","FEE","","","0","00000000B4BE16CA","181757620",""
