BUSINESS_NO,BUS_LIC_NO,BUS_LIC_ISS,BUS_LIC_ISS_BY,BUS_LIC_EXP,BUS_LIC_EXP_BY,BUS_LIC_RENEW_NOTICE,BUS_LIC_RENEW_PAID,STATUS,STATUS_BY,TAG,CONDITIONS,LOCKID,RECORDID,LAST_INSPECTION,FEES_CHARGED,FEES_PAID,BALANCE_DUE,REFERENCE_NO,update_originator_id,update_timestamp,create_timestamp,insert_originator_id,TSstatus
12978,12978,10/15/2019 0:00,TG,1/31/2022 0:00,ANE,,,EXPIRED,ANE,1,,,TG:1910151059093604,,238.84,238.84,0,,0,00000000B480991D,2151812008,0,
12979,12979,10/16/2019 0:00,ANE,1/31/2020 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:1910160941264795,,141.8,141.8,0,,0,00000000B480991E,2152732680,0,
12980,12980,10/16/2019 0:00,TG,1/31/2021 0:00,ET,,,EXPIRED,TG,1,,,TG:1910161124215265,,190.32,190.32,0,,0,00000000B480991F,2152779769,0,
12982,12982,10/22/2019 0:00,TG,1/31/2021 0:00,KAP,,,EXPIRED,KAP,1,,,TG:1910221024228643,,190.32,190.32,0,,0,00000000B4809920,2156961206,0,
12983,12983,10/23/2019 0:00,TG,1/31/2019 0:00,TG,,,EXPIRED,,,,,TG:1910230859030284,,0,,0,,0,00000000B4809921,2158569733,0,
12985,12985,10/30/2019 0:00,ANE,1/31/2020 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:1910301156506081,,141.8,141.8,0,,0,00000000B4809922,2165216444,0,
12986,12986,10/31/2019 0:00,JGM,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,JGM:1910310746196586,,141.8,141.8,0,,0,00000000B4809923,2165920831,0,
12987,12987,10/31/2019 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:1910311049386794,,141.8,141.8,0,,0,00000000B4809924,2166010256,0,
12988,12988,11/1/2019 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,SC,1,MUST COMPLY W/ YOLO CO. CODE SEC. 8-2.251 FOR HOME OCCUPATION.,,ET:1911010333248061,,141.8,141.8,0,,0,00000000B4809925,2167755501,0,
12990,12990,11/6/2019 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:1911060116321325,,141.8,141.8,0,,0,00000000B4809926,2171794063,0,
12991,12991,11/6/2019 0:00,JDT,1/31/2021 0:00,JDT,,,EXPIRED,ET,1,,,JDT:1911060352331633,,141.8,141.8,0,,0,00000000B4809927,2172131502,0,
12992,12992,11/13/2019 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,ET:1911130128425279,,141.8,141.8,0,,0,00000000B4809928,2176211639,0,
12993,12993,11/13/2019 0:00,AY,1/31/2024 0:00,JCL,,,ACTIVE,JCL,1,,,AY:1911130357135771,,370.52,370.52,0,,0,00000000B49E685F,2176431273,0,
12994,12994,11/14/2019 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:1911140952346200,,141.8,141.8,0,,0,00000000B480992A,2176965037,0,
12995,12995,11/15/2019 0:00,ANE,1/31/2021 0:00,JDT,,,EXPIRED,ET,1,,,ANE:1911151033247364,,141.8,141.8,0,,0,00000000B480992B,2178090323,0,
12996,12996,11/18/2019 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:1911180121429010,,141.8,141.8,0,,0,00000000B480992C,2179670906,0,
12998,12998,11/26/2019 0:00,TG,1/31/2021 0:00,TG,,,EXPIRED,TG,1,,,TG:1911260945534644,,141.8,141.8,0,,0,00000000B480992D,2186477275,0,
1300,1300,12/19/1994 0:00,,1/31/1999 0:00,,,,INACTIVE,CS,,"A-1 ZONE/APPROVED FOR BREEDING, NOT FOR BOARDING OF HORSES.",,YOLO:1102020742222228,,60,60,0,,0,0000000058C61D40,,,
13000,13000,12/2/2019 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:1912020320556531,,141.8,141.8,0,,0,00000000B480992E,2188451955,0,
13001,13001,12/3/2019 0:00,TG,1/31/2021 0:00,TG,,,EXPIRED,TG,1,,,TG:1912030924466831,,141.8,141.8,0,,0,00000000B480992F,2188777287,0,
13004,13004,12/13/2019 0:00,ANE,1/31/2021 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:1912130821474853,,141.8,141.8,0,,0,00000000B4809930,2197598061,0,
13005,13005,12/17/2019 0:00,TG,1/31/2021 0:00,TG,,,EXPIRED,TG,1,,,TG:1912171204367620,,141.8,141.8,0,,0,00000000B4809931,2200082170,0,
13006,13006,12/17/2019 0:00,TG,1/31/2022 0:00,ET,,,EXPIRED,TG,1,,,TG:1912170135217770,,419.08,190.32,228.76,,0,00000000B4809932,2200108065,0,
1301,1301,11/20/1995 0:00,,1/31/1997 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222524,,0,0,0,,0,00000000377F057C,,,
13013,13013,1/3/2020 0:00,ANE,1/31/2022 0:00,ET,,,EXPIRED,ANE,1,,,ANE:2001031003465445,,190.32,190.32,0,,0,00000000B4809933,2208436215,0,
13014,13014,1/3/2020 0:00,SC,1/31/2021 0:00,SC,,,EXPIRED,ET,1,,,SC:2001031105035616,,141.8,141.8,0,,0,00000000B4809934,2208479363,0,
13016,13016,1/7/2020 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,ET:2001071138400055,,141.8,141.8,0,,0,00000000B4809935,2210967408,0,
13017,13017,1/8/2020 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:2001080125251826,,141.8,141.8,0,,0,00000000B4809936,2211988598,0,
13018,13018,1/9/2020 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,ET,1,,,JGM:2001090113233020,,141.8,141.8,0,,0,00000000B4809937,2213127064,0,
13019,13019,1/13/2020 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2001130741174757,,190.32,190.32,0,,0,00000000B4809938,2214647987,0,
1302,1302,1/26/1995 0:00,,1/31/2015 0:00,CS,,,INACTIVE,CS,,,,YOLO:1102020742222234,,188.8,188.8,0,,0,00000000377F057D,,,
13020,13020,1/13/2020 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:2001131125076522,,141.8,141.8,0,,0,00000000B4809939,2215074715,0,
13022,13022,1/15/2020 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,ET:2001150232449890,,141.8,141.8,0,,0,00000000B480993A,2217848334,0,
13023,13023,1/17/2020 0:00,TG,1/31/2021 0:00,TG,,,EXPIRED,TG,1,,,TG:2001170111261943,,141.8,141.8,0,,0,00000000B480993B,2219704766,0,
13024,13024,1/17/2020 0:00,TG,1/31/2019 0:00,TG,,,EXPIRED,,,,,TG:2001170137402025,,,,,,0,00000000B480993C,2219748093,0,
13027,13027,1/21/2020 0:00,JDT,1/31/2021 0:00,JDT,,,EXPIRED,ET,1,,,JDT:2001210202093952,,141.8,141.8,0,,0,00000000B480993D,2221881874,0,
13029,13029,1/23/2020 0:00,ANE,1/31/2021 0:00,ANE,,,EXPIRED,ET,1,,,ANE:2001230115127693,,141.8,141.8,0,,0,00000000B480993E,2224001386,0,
13031,13031,1/24/2020 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,ET:2001240246249528,,141.8,141.8,0,,0,00000000B480993F,2225264943,0,
13036,13036,2/3/2020 0:00,TG,1/31/2019 0:00,TG,,,EXPIRED,,,,,TG:2002030122458964,,0,,0,,0,00000000B4809940,2230633585,0,
13038,13038,2/5/2020 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:2002051103191808,,141.8,141.8,0,,0,00000000B4809941,2232610215,0,
13041,13041,2/11/2020 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,ET:2002110123429264,,141.8,141.8,0,,0,00000000B4809942,2237250194,0,
13042,13042,2/12/2020 0:00,CTS,1/31/2022 0:00,EPRS,,,EXPIRED,ET,1,,,CTS:2002120341081508,,190.32,190.32,0,,0,00000000B4809943,2238439247,0,
13043,13043,2/13/2020 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:2002131106032083,,141.8,141.8,0,,0,00000000B4809944,2238981842,0,
13045,13045,2/20/2020 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,ET,1,,,ET:2002200122249487,,141.8,141.8,0,,0,00000000B4809945,2243188566,0,
13047,13047,2/24/2020 0:00,ET,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,ET:2002241049382024,,190.32,190.32,0,,0,00000000B4809946,2244891856,0,
1305,1305,2/22/1995 0:00,,1/31/1996 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222284,,50,50,0,,0,0000000048A1A045,,,
13053,13053,3/3/2020 0:00,ANE,1/31/2021 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2003030936122468,,141.8,141.8,0,,0,00000000B4809947,2251341286,0,
13061,13061,4/13/2020 0:00,TG,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,TG:2004130353404624,,0,0,0,,0,00000000B4809948,2267221070,0,
13062,13062,4/14/2020 0:00,TG,1/31/2021 0:00,EPRS,,,EXPIRED,AY,1,,,TG:2004141047444792,,141.8,141.8,0,,0,00000000B4809949,2267416900,0,
13065,13065,4/22/2020 0:00,TG,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,TG:2004220222428516,,190.32,190.32,0,,0,00000000B480994A,2271215318,0,
13067,13067,5/11/2020 0:00,AY,1/31/2022 0:00,ET,,,EXPIRED,EPRS,1,,,AY:2005110735167913,,190.32,190.32,0,,0,00000000B480994B,2279213127,0,
13069,13069,5/13/2020 0:00,SC,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,SC:2005130419489783,,190.32,190.32,0,,0,00000000B480994C,2280522505,0,
1307,1307,1/31/1995 0:00,,1/31/1997 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222238,,0,0,0,,0,00000000377F057F,,,
13072,13072,5/19/2020 0:00,ET,1/31/2021 0:00,ET,,,EXPIRED,ET,,"The business shall be operated in accordance with the Standard Requirements contained in ZF2013-0040. Please contact Yolo County Planning at (530) 666-8850 for a copy of ZF2013-0040,",,ET:2005191210294339,,0,,0,,0,00000000B480994D,2283972060,0,
13073,13073,5/22/2020 0:00,ANE,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,ANE:2005220905187538,,141.8,141.8,0,,0,00000000B480994E,2286873119,0,
13074,13074,5/22/2020 0:00,TG,1/31/2021 0:00,ECON,,,EXPIRED,TG,1,,,TG:2005221034457945,,141.8,141.8,0,,0,00000000B480994F,2287025932,0,
13075,13075,5/26/2020 0:00,SC,1/31/2021 0:00,SC,,,EXPIRED,ET,1,Must comply with standard requirements approved for ZF2013-0040 (Lawley Ranch Event Center),,SC:2005260940218756,,141.8,141.8,0,,0,00000000B4809950,2287993373,0,
13077,13077,5/27/2020 0:00,AY,1/31/2019 0:00,AY,,,EXPIRED,,,,,AY:2005270944379758,,,,,,0,00000000B4809951,2288901353,0,
13078,13078,5/27/2020 0:00,AY,1/31/2019 0:00,AY,,,EXPIRED,,,,,AY:2005270944589769,,0,,0,,0,00000000B4809952,2288901400,0,
13079,13079,5/28/2020 0:00,SC,1/31/2021 0:00,SC,,,EXPIRED,SC,1,,,SC:2005280822261034,,141.8,141.8,0,,0,00000000B4809953,2289574614,0,
1308,1308,2/17/1995 0:00,,1/31/1996 0:00,,,,INACTIVE,CS,,,,YOLO:110202074222435,,50,50,0,,0,00000000377F0580,,,
13080,13080,5/28/2020 0:00,TG,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,TG:2005280220051915,,141.8,141.8,0,,0,00000000B4809954,2290252105,0,
13083,13083,5/28/2020 0:00,SC,1/31/2021 0:00,SC,,,EXPIRED,SC,1,,,SC:2005280444122418,,141.8,141.8,0,,0,00000000B4809955,2290549467,0,
13084,13084,5/29/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:2005290840302580,,141.8,141.8,0,,0,00000000B4809956,2290796670,0,
13086,13086,6/2/2020 0:00,ANE,1/31/2021 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2006021156175836,,141.8,141.8,0,,0,00000000B4809957,2292958466,0,
13088,13088,6/3/2020 0:00,SC,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,SC:2006030245587296,,141.8,141.8,0,,0,00000000B4809958,2294154171,0,
13089,13089,6/5/2020 0:00,TG,1/31/2022 0:00,ET,,,EXPIRED,SC,1,,,TG:2006051023358781,,190.32,190.32,0,,0,00000000B4809959,2295855256,0,
1309,1309,4/18/1995 0:00,,1/31/1997 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222052,,0,0,0,,0,00000000377F0581,,,
13091,13091,6/9/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:2006090811580466,,141.8,141.8,0,,0,00000000B480995A,2297963576,0,
13092,13092,6/9/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:2006090926180902,,141.8,141.8,0,,0,00000000B480995B,2298066540,0,
13094,13094,6/12/2020 0:00,TG,1/31/2021 0:00,TG,,,EXPIRED,TG,1,,,TG:2006120822524316,,141.8,141.8,0,,0,00000000B480995C,2301024251,0,
13096,13096,6/19/2020 0:00,TG,1/31/2021 0:00,TG,,,EXPIRED,TG,1,,,TG:2006190915528332,,141.8,141.8,0,,0,00000000B480995D,2305017526,0,
13097,13097,6/25/2020 0:00,ANE,1/31/2019 0:00,ANE,,,EXPIRED,,,,,ANE:2006250814421942,,,,,,0,00000000B480995E,2309012958,0,
13098,13098,6/25/2020 0:00,AY,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2006250832321955,,141.8,141.8,0,,0,00000000B480995F,2309015180,0,
13099,13099,6/29/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:2006290129594528,,141.8,141.8,0,,0,00000000B4809960,2312008068,0,
13101,13101,7/1/2020 0:00,TG,1/31/2019 0:00,TG,,,EXPIRED,ET,,,,TG:2007010136416550,,,,,,0,00000000B4809961,2313678702,0,
13102,13102,7/2/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,ET,1,,,AY:2007020822466828,,141.8,141.8,0,,0,00000000B4809962,2314085061,0,
13103,13103,7/2/2020 0:00,JDT,1/31/2019 0:00,JDT,,,EXPIRED,,,,,JDT:2007021128457039,,,,,,0,00000000B4809963,2314435012,0,
13107,13107,7/14/2020 0:00,AY,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2007140347115082,,141.8,141.8,0,,0,00000000B4809964,2322354892,0,
13108,13108,7/15/2020 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,JGM,1,,,JGM:2007150939175536,,141.8,141.8,0,,0,00000000B4809965,2322863418,0,
13109,13109,7/16/2020 0:00,ANE,1/31/2021 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2007161121416942,,141.8,141.8,0,,0,00000000B4809966,2323943975,0,
1311,1311,4/30/1985 0:00,,1/31/2005 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222323,,80,80,0,,0,00000000377F0582,,,
13111,13111,7/20/2020 0:00,AY,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,AY:2007201155138941,,190.32,190.32,0,,0,00000000B4809967,2326173904,0,
13113,13113,7/22/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:2007220837030486,,141.8,141.8,0,,0,00000000B4809968,2327757881,0,
13115,13115,7/24/2020 0:00,TG,1/31/2021 0:00,TG,,,EXPIRED,TG,1,Must operate in accordance with residential home occupations [Sec. 8-2-506(e)]Must comply with Yolo County Code Section 8-2.506 (Home Occupation),,TG:2007241258182842,,141.8,141.8,0,,0,00000000B4809969,2329978639,0,
13116,13116,7/27/2020 0:00,SC,1/31/2021 0:00,JGM,,,EXPIRED,ET,1,Business must maintain an up to date food handling permit.,,SC:2007271005213529,,141.8,141.8,0,,0,00000000B480996A,2330917731,0,
13120,13120,7/28/2020 0:00,JDT,1/31/2019 0:00,JDT,,,EXPIRED,JDT,,,,JDT:2007280240094963,,228.72,,228.72,,0,00000000B480996B,2331872711,0,
13121,13121,8/4/2020 0:00,AY,1/31/2022 0:00,ET,,,EXPIRED,EPRS,1,,,AY:2008041049178315,,190.32,190.32,0,,0,00000000B480996C,2336194640,0,
13123,13123,8/10/2020 0:00,ANE,1/31/2021 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2008100908572820,,141.8,141.8,0,,0,00000000B480996D,2340705263,0,
13124,13124,8/10/2020 0:00,AY,1/31/2019 0:00,AY,,,EXPIRED,,,,,AY:2008100248463543,,0,,0,,0,00000000B480996E,2341242739,0,
13128,13128,8/14/2020 0:00,AY,1/31/2019 0:00,AY,,,EXPIRED,,,,,AY:2008140135220846,,0,,0,,0,00000000B480996F,2343980896,0,
1313,1313,4/4/1995 0:00,,1/31/1996 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222038,,50,50,0,,0,00000000377F0583,,,
13131,13131,8/26/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:2008261050118591,,141.8,141.8,0,,0,00000000B4809970,2352436087,0,
13133,13133,9/1/2020 0:00,AY,1/31/2019 0:00,AY,,,EXPIRED,,,,,AY:2009010203193519,,0,,0,,0,00000000B4809971,2356313294,0,
13134,13134,9/3/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,AY:2009030952264898,,141.8,141.8,0,,0,00000000B4809972,2358195555,0,
13135,13135,9/4/2020 0:00,AY,1/31/2021 0:00,AY,,,EXPIRED,,1,,,AY:2009041112055800,,141.8,141.8,0,,0,00000000B4809973,2358919071,0,
13136,13136,9/8/2020 0:00,JGM,1/31/2021 0:00,AY,,,EXPIRED,AY,1,,,JGM:2009080859326541,,141.8,141.8,0,,0,00000000B4809974,2359615583,0,
1314,1314,3/15/1985 0:00,,1/31/2006 0:00,,,,INACTIVE,CS,,"NOTE: DESCP. CON'T.:EXCAVATING, DEMOLITION, GRADING, PAVING, CONCRETE SLABS, UNDERGROUND UTILITIES.",,YOLO:1102020742222324,,90,90,0,,0,00000000377F0584,,,
13140,13140,9/15/2020 0:00,ANE,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,ANE:2009150931381537,,190.32,190.32,0,,0,00000000B4809975,2364907228,0,
13141,13141,9/16/2020 0:00,JGM,1/31/2022 0:00,ET,,,EXPIRED,JGM,1,,,JGM:2009161127572822,,190.32,190.32,0,,0,00000000B4809976,2366449760,0,
13143,13143,9/21/2020 0:00,TG,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,Must operate in accordance with residential home occupations [Sec. 8-2-506(e)]Must comply with Yolo County Code Section 8-2.506 (Home Occupation),,TG:2009211251215725,,190.32,190.32,0,,0,00000000B4809977,2370504280,0,
13146,13146,9/22/2020 0:00,AY,1/31/2021 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2009220815026216,,141.8,141.8,0,,0,00000000B4809978,2371360723,0,
13147,13147,10/15/2020 0:00,TG,1/31/2021 0:00,ET,,,EXPIRED,TG,1,Must meet the requirements of Yolo County Code Section 8-2.506(e) Home Occupation,,ET:2009220912526400,,141.8,141.8,0,,0,00000000B4809979,2371389136,0,
13150,13150,9/29/2020 0:00,JGM,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,JGM:2009290115031693,,190.32,190.32,0,,0,00000000B480997A,2377649320,0,
1316,1316,4/24/1995 0:00,,1/31/1996 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222010,,0,0,0,,0,00000000377F0585,,,
13160,13160,10/15/2020 0:00,TG,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,TG:2010151105178554,,283.6,283.6,0,,0,00000000B480997B,2389991005,0,
13162,13162,10/16/2020 0:00,TG,1/31/2023 0:00,MAN,,,EXPIRED,ET,1,,,TG:2010160935139224,,488.76,419.04,69.72,,0,00000000B4B56CC3,2390905670,0,
13163,13163,10/20/2020 0:00,AY,1/31/2022 0:00,ET,,,EXPIRED,EPRS,1,,,AY:2010200905341021,,190.32,190.32,0,,0,00000000B480997C,2393355434,0,
13164,13164,10/20/2020 0:00,AY,1/31/2023 0:00,MAN,,,ACTIVE,MAN,1,,,AY:2010200158522131,,488.76,419.04,69.72,,0,00000000B4B56D28,2393974014,0,
13166,13166,10/21/2020 0:00,ANE,1/31/2021 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2010210904153362,,141.8,141.8,0,,0,00000000B480997D,2394646956,0,
13167,13167,10/23/2020 0:00,ANE,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,ANE:2010231052266392,,190.32,190.32,0,,0,00000000B480997E,2397077739,0,
13168,13168,10/23/2020 0:00,JGM,1/31/2021 0:00,JGM,,,EXPIRED,ET,1,,,JGM:2010231126506545,,141.8,141.8,0,,0,00000000B480997F,2397193270,0,
13171,13171,10/27/2020 0:00,ET,1/31/2021 0:00,EPRS,,,EXPIRED,ET,1,,,ET:2010271156438570,,141.8,141.8,0,,0,00000000B4809980,2399353620,0,
13178,13178,11/2/2020 0:00,TG,1/31/2019 0:00,TG,,,EXPIRED,,,Must comply with Yolo County Code Section 8-2.506(e),,TG:2011021209332420,,0,,0,,0,00000000B4809981,2403499069,0,
13183,13183,11/10/2020 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2011100605237488,,141.8,141.8,0,,0,00000000B4809982,2410214596,0,
13184,13184,11/12/2020 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2011120315228250,,141.8,141.8,0,,0,00000000B4809983,2411133207,0,
13185,13185,11/12/2020 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2011120355018347,,141.8,141.8,0,,0,00000000B4809984,2411143487,0,
13186,13186,11/17/2020 0:00,ANE,1/31/2022 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2011171056471843,,141.8,141.8,0,,0,00000000B4809985,2413879178,0,
13189,13189,11/23/2020 0:00,ANE,1/31/2022 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2011231143425189,,141.8,141.8,0,,0,00000000B4809986,2417546964,0,
13190,13190,11/24/2020 0:00,ET,1/31/2022 0:00,AY,,,EXPIRED,ET,1,,,ET:2011240203516427,,141.8,141.8,0,,0,00000000B4809987,2418380375,0,
13192,13192,12/1/2020 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2012011129468181,,141.8,141.8,0,,0,00000000B4809988,2421842985,0,
13193,13193,12/4/2020 0:00,TG,1/31/2022 0:00,TG,,,EXPIRED,,1,Must comply with Sec.8-2.506(e) Home Occupation.,,TG:2012041124519814,,141.8,141.8,0,,0,00000000B4809989,2424181904,0,
13195,13195,12/8/2020 0:00,ANE,1/31/2022 0:00,ECON,,,EXPIRED,ECON,1,,,ANE:2012080858301192,,141.8,141.8,0,,0,00000000B480998A,2426092830,0,
13197,13197,12/18/2020 0:00,TG,1/31/2022 0:00,TG,,,EXPIRED,TG,1,Must comply with Yolo County Code Section 8-2.306(ab) Rural Home Occupations.,,TG:2012161118236354,,141.8,141.8,0,,0,00000000B480998B,2433442818,0,
13198,13198,12/17/2020 0:00,ET,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,ET:2012171022597123,,141.8,141.8,0,,0,00000000B480998C,2434555586,0,
13203,13203,1/6/2021 0:00,TG,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,TG:2101061056126085,,141.8,141.8,0,,0,00000000B480998D,2443868698,0,
13205,13205,1/8/2021 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2101081212348202,,141.8,141.8,0,,0,00000000B480998E,2446064249,0,
13206,13206,1/11/2021 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2101111234479360,,141.8,141.8,0,,0,00000000B480998F,2447203991,0,
13207,13207,1/12/2021 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2101120429551165,,141.8,141.8,0,,0,00000000B4809990,2448504963,0,
1321,1321,1/29/1985 0:00,,1/31/2016 0:00,KAP,,,EXPIRED,CS,,,,YOLO:1102020742222496,,467.5,467.5,0,,0,00000000B4809991,,,
13213,13213,2/4/2021 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2102040915007489,,141.8,141.8,0,,0,00000000B4809992,2464134268,0,
13215,13215,2/9/2021 0:00,ET,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,ET:2102091119591143,,141.8,141.8,0,,0,00000000B4809993,2467007054,0,
13216,13216,2/9/2021 0:00,ANE,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,ANE:2102090311071971,,141.8,141.8,0,,0,00000000B4809994,2467285264,0,
13218,13218,2/18/2021 0:00,YT,1/31/2022 0:00,YT,,,EXPIRED,YT,1,,,YT:2102180940017695,,141.8,141.8,0,,0,00000000B4809995,2473649482,0,
13219,13219,2/26/2021 0:00,YT,1/31/2019 0:00,YT,,,EXPIRED,,,,,YT:2102261005354819,,,,,,0,00000000B4809996,2479791698,0,
1322,1322,4/25/1985 0:00,,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,YOLO:1102020742222426,,959.96,959.96,0,,0,00000000B4809997,,,
13221,13221,3/1/2021 0:00,ANE,1/31/2022 0:00,ANE,,,EXPIRED,ANE,1,,,ANE:2103011048326196,,141.8,141.8,0,,0,00000000B4809998,2481055751,0,
13222,13222,3/2/2021 0:00,ANE,1/31/2019 0:00,ANE,,,EXPIRED,,,,,ANE:2103020852456802,,0,,0,,0,00000000B4809999,2481893807,0,
13223,13223,3/4/2021 0:00,AY,1/31/2019 0:00,AY,,,EXPIRED,,,,,AY:2103040252560402,,0,,0,,0,00000000B480999A,2485550418,0,
13224,13224,3/15/2021 0:00,TG,1/31/2022 0:00,TG,,,EXPIRED,TG,,Must comply with the provisions in Yolo County Code Section 8-2.506(e) Home Occupations.,,TG:2103081002562085,,141.8,141.8,0,,0,00000000B480999B,2487645927,0,
13226,13226,3/18/2021 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2103180351455763,,141.8,141.8,0,,0,00000000B480999C,2498050269,0,
13227,13227,3/19/2021 0:00,AY,1/31/2022 0:00,EPRS,,,EXPIRED,EPRS,1,,,AY:2103190242016803,,141.8,141.8,0,,0,00000000B480999D,2498806657,0,
13229,13229,3/22/2021 0:00,ET,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,ET:2103221047267832,,141.8,141.8,0,,0,00000000B480999E,2499628733,0,
1323,1323,4/14/1995 0:00,,1/31/2004 0:00,,,,INACTIVE,CS,,,,YOLO:1102020742222050,,0,0,0,,0,00000000377F0586,,,
13231,13231,3/23/2021 0:00,ANE,1/31/2019 0:00,ANE,,,EXPIRED,,,,,ANE:2103231255439291,,,,,,0,00000000B480999F,2500378516,0,
13232,13232,3/25/2021 0:00,ET,1/31/2022 0:00,ET,,,EXPIRED,ET,1,,,ET:2103251034341839,,141.8,141.8,0,,0,00000000B48099A0,2502167251,0,
13234,13234,3/30/2021 0:00,AY,1/31/2022 0:00,AY,,,EXPIRED,ET,1,,,AY:2103301130385206,,141.8,141.8,0,,0,00000000B48099A1,2505625581,0,
