CASE_NO,REMARKS,InspectionType,INSPECTOR,SCHEDULED_DATE,SCHEDULED_TIME,COMPLETED_DATE,COMPLETED_TIME,DURATION,RESULT,NOTES,LOCKID,RECORDID,DURATION_EST,CREATED_DATE,CREATED_TIME,CREATED_BY,SEQID,CAPOVERRIDE,update_originator_id,update_timestamp,create_timestamp,exID,PathURL,PathURLDateAdded,insert_originator_id
CE2019-0061,NOV,LETTER DRAFTING,JOD,1/16/2020 0:00,,1/16/2020 0:00,,30,,,,JOD:2001160226061106,,1/16/2020 0:00,14:26,JOD,,,0,0000000084418A76,2218887671,,,,0
CE2019-0072,,OFFICE MEETING,JOD,1/16/2020 0:00,,,,15,,(1/16/2020 11:45 AM JOD)Discussed permits for repair of stairs and as built  bath in storage area,,JOD:2001161143590740,,1/16/2020 0:00,11:43,JOD,,,0,00000000843EE895,2218714830,,,,0
CE2019-0045,,LETTER DRAFTING,JOD,1/23/2020 0:00,,1/23/2020 0:00,,30,,,,JOD:2001230137507904,,1/23/2020 0:00,13:37,JOD,,,0,00000000848FB560,2224009284,,,,0
CE2020-0003,,PHONE CALLS,JOD,1/24/2020 0:00,,1/24/2020 0:00,,15,,"(1/24/2020 2:07 PM JOD)Phone conversation with Jack Spicer, he stated he just received the letter on the 23rd and stated he is working on planns and both properties",,JOD:2001240204219327,,1/24/2020 0:00,14:04,JOD,,,0,0000000084A2682B,2225235139,,,,0
CE2019-0041,,FOLLOW UP,JOD,1/28/2020 0:00,,1/28/2020 0:00,,,NO VIOLATION,(1/28/2020 1:02 PM JOD)case opened in error,,JOD:2001280101362883,,1/28/2020 0:00,13:01,JOD,,,0,0000000084BD4AD6,2226997926,,,,0
CE2019-0051,,FOLLOW UP,JOD,1/28/2020 0:00,,1/28/2020 0:00,,,VIOL. RESOLVED,,,JOD:2001280110082915,,1/28/2020 0:00,13:10,JOD,,,0,0000000084BD4F3C,2226999098,,,,0
CE2018-0027,,FOLLOW UP,JOD,1/28/2020 0:00,,1/28/2020 0:00,,,VIOL. RESOLVED,"(1/28/2020 12:00 PM JOD)Violations have been abated ; Garage coversion W/O permit abated with permit BP2019-0099 & house remodel with permit BP2019-0123, fee's have been paid, OK to close case",,JOD:2001281156272706,,1/28/2020 0:00,11:56,JOD,,,0,0000000084BC8D05,2226948623,,,,0
CE2019-0013,,FOLLOW UP,JOD,1/28/2020 0:00,,1/28/2020 0:00,,,VIOL. RESOLVED,"(1/28/2020 12:19 PM JOD)Occupancy prior to final on mobil home home has been abated, permit 971233 has been finaled, trailer has been removed, OK to close case. permit final is under APN 055-130-017",,JOD:2001281216082786,,1/28/2020 0:00,12:16,JOD,,,0,0000000084BC9EC8,2226953535,,,,0
CE2019-0034,,FOLLOW UP,JOD,1/28/2020 0:00,,1/28/2020 0:00,,,VIOL. RESOLVED,"(1/28/2020 12:39 PM JOD)violations of illegal use of agg exempt structurs was abated by permits BP2019-0955,0956,0957 & 0954, OK to close case",,JOD:2001281236282862,,1/28/2020 0:00,12:36,JOD,,,0,0000000084BCA7B0,2226955951,,,,0
CE2019-0076,,SITE VISIT,JOD,1/29/2020 0:00,,1/29/2020 0:00,,30,VIOL. RESOLVED,"(1/29/2020 2:06 PM JOD)site visit on this date, no violations at this time, OK to close case",,JOD:2001290205294099,,1/29/2020 0:00,14:05,JOD,,,0,0000000084CBE00A,2227950871,,,,0
CE2018-0005,,SITE VISIT,JOD,12/27/2019 0:00,,12/27/2019 0:00,,,VIOL. RESOLVED,(1/30/2020 8:48 AM JOD)Violation (structure) has been removed,,JOD:2001300847464260,,1/30/2020 0:00,8:47,JOD,,,0,0000000084CF54A1,2228180031,,,,0
CE2020-0007,,SITE VISIT,JOD,2/3/2020 0:00,,2/3/2020 0:00,,30,VIOLATION CONF.,,,JOD:2002030113188906,,2/3/2020 0:00,13:13,JOD,,,0,0000000084F4BBCA,2230631301,,,,0
CE2020-0007,,VERIFY VIOLATION,JOD,2/3/2020 0:00,,2/3/2020 0:00,,,VIOLATION CONF.,,,JOD:2002030113188907,,2/3/2020 0:00,13:13,JOD,,,0,0000000084F4BB8A,2230631304,,,,0
CE2020-0008,,SITE VISIT,JOD,2/4/2020 0:00,,2/4/2020 0:00,,30,VIOLATION CONF.,,,JOD:2002050646311072,,2/5/2020 0:00,6:46,JOD,,,0,00000000850AA12B,2232065063,,,,0
CE2020-0008,,VERIFY VIOLATION,JOD,2/4/2020 0:00,,2/4/2020 0:00,,,VIOLATION CONF.,,,JOD:2002050646321073,,2/5/2020 0:00,6:46,JOD,,,0,00000000850A9C2E,2232065068,,,,0
CE2020-0007,courtesy notice,LETTER DRAFTING,JOD,2/4/2020 0:00,,2/4/2020 0:00,,15,,,,JOD:2002050858481302,,2/5/2020 0:00,8:58,JOD,,,0,00000000850F983C,2232323641,,,,0
CE2020-0007,,FOLLOW UP,JOD,2/11/2020 0:00,,2/11/2020 0:00,,,VIOL. RESOLVED,"(2/11/2020 11:59 AM JOD)Modular is a trailer being stored on property, no utilities conected, OK to close case",,JOD:2002111157399145,,2/11/2020 0:00,11:57,JOD,,,0,000000008558F40F,2237199108,,,,0
CE2019-0011,posted NOV on site front door,SITE VISIT,JOD,2/24/2020 0:00,10:15,2/24/2020 0:00,10:15,15,,,,JOD:2002241211252321,,2/24/2020 0:00,12:11,JOD,,,0,0000000085D5F691,2245081056,,,,0
CE2020-0014,,SITE VISIT,JOD,2/28/2020 0:00,,2/28/2020 0:00,,30,VIOLATION CONF.,,,JOD:2002280105009357,,2/28/2020 0:00,13:05,JOD,,,0,00000000860FA354,2249171765,,,,0
CE2020-0014,,VERIFY VIOLATION,JOD,2/28/2020 0:00,,2/28/2020 0:00,,,VIOLATION CONF.,,,JOD:2002280105009358,,2/28/2020 0:00,13:05,JOD,,,0,00000000860FA33A,2249171768,,,,0
CE2016-0004,,SITE VISIT,JOD,3/3/2020 0:00,,3/3/2020 0:00,,30,VIOLATION CONF.,,,JOD:2003041153153842,,3/4/2020 0:00,11:53,JOD,,,0,00000000863F36E8,2252289235,,,,0
CE2020-0017,,SITE VISIT,JOD,2/21/2020 0:00,,2/21/2020 0:00,,30,VIOLATION CONF.,,,JOD:2003060907206264,,3/6/2020 0:00,9:07,JOD,,,0,00000000865C1DCE,2254171487,,,,0
CE2020-0017,,VERIFY VIOLATION,JOD,2/21/2020 0:00,,2/21/2020 0:00,,,VIOLATION CONF.,,,JOD:2003060907216265,,3/6/2020 0:00,9:07,JOD,,,0,00000000865BED66,2254171492,,,,0
CE2020-0018,,SITE VISIT,JOD,2/21/2020 0:00,,2/21/2020 0:00,,30,VIOLATION CONF.,,,JOD:2003061013346430,,3/6/2020 0:00,10:13,JOD,,,0,00000000865E2995,2254282037,,,,0
CE2020-0018,,VERIFY VIOLATION,JOD,2/21/2020 0:00,,2/21/2020 0:00,,,VIOLATION CONF.,,,JOD:2003061013346431,,3/6/2020 0:00,10:13,JOD,,,0,00000000865D9D3C,2254282040,,,,0
CE2018-0005,OK to close case,FOLLOW UP,JOD,3/9/2020 0:00,,3/9/2020 0:00,,,VIOL. RESOLVED,(3/9/2020 9:03 AM JOD)Demo permit has been finaled (BP2019-1218) OK to close case,,JOD:2003090900547655,,3/9/2020 0:00,9:00,JOD,,,0,000000008671BB2A,2255567025,,,,0
CE2020-0019,,SITE VISIT,JOD,5/13/2020 0:00,,5/13/2020 0:00,,120,VIOLATION CONF.,,,JOD:2005140135170889,,5/14/2020 0:00,13:35,JOD,,,0,0000000087F5E4BA,2280989816,,,,0
CE2020-0019,,VERIFY VIOLATION,JOD,5/13/2020 0:00,,5/13/2020 0:00,,,VIOLATION CONF.,,,JOD:2005140135170890,,5/14/2020 0:00,13:35,JOD,,,0,0000000087F5247D,2280989819,,,,0
CE2020-0019,,LETTER DRAFTING,JOD,5/14/2020 0:00,,5/14/2020 0:00,,15,,(5/14/2020 1:36 PM JOD)courtesy letter,,JOD:2005140135480891,,5/14/2020 0:00,13:35,JOD,,,0,0000000087F5E4BC,2280989944,,,,0
CE2019-0078,,SITE VISIT,JOD,12/24/2019 0:00,,12/24/2019 0:00,,,,,,JOD:2005140931389954,,5/14/2020 0:00,9:31,JOD,,,0,0000000087F02AD0,2280655321,,,,0
CE2019-0078,,VERIFY VIOLATION,JOD,12/24/2019 0:00,,12/24/2019 0:00,,,,,,JOD:2005140931399955,,5/14/2020 0:00,9:31,JOD,,,0,0000000087F02A4D,2280655324,,,,0
CE2019-0078,,PHONE CALLS,JOD,5/14/2020 0:00,,5/14/2020 0:00,,,,(5/14/2020 10:00 AM JOD)Paul Tabarez called on 4/22/2020 and left message on concerns of the notice to comply posted 12/24/2019. Spoke to Paul on 5/14/2020 by phone and he had questions on the demo process,,JOD:2005140933319957,,5/14/2020 0:00,9:33,JOD,,,0,0000000087F1659E,2280663807,,,,0
CE2016-0012,,SITE VISIT,JOD,5/7/2020 0:00,,5/7/2020 0:00,,,VIOLATION CONF.,"(5/19/2020 9:22 AM JOD)Site visit on 5/7/2020.complaint that work was being done on roof without permit. New ridge beam and rafters were being installed. Spoke to both Jack 2 and Jack 4 on site that permits are required, left NOI",,JOD:2005190918563937,,5/19/2020 0:00,9:18,JOD,,,0,00000000881EB428,2283713080,,,,0
CE2020-0022,,SITE VISIT,JOD,5/26/2020 0:00,,5/26/2020 0:00,,45,VIOLATION CONF.,"(5/26/2020 12:21 PM JOD)Structure Red Tagged Do Not Occupy 04/08/2019. House fire 5/25/2020 reported by fire dept, site visit 5/26/2020 house being occupied by Sergio (renter) house yellow tagged, gatherbelongings but no occupancy. Structure yellow tagged for some of the same issues, no hot water, no bathtub or shower, but structure has been cleaned up with remodel permit BP2020-0024.",,JOD:2005261200499115,,5/26/2020 0:00,12:00,JOD,,,0,0000000088635D45,2288199325,,,,0
CE2019-0032,NOV drafted,LETTER DRAFTING,JOD,6/1/2020 0:00,,6/1/2020 0:00,,30,VIOLATION CONF.,,,JOD:2006010230545034,,6/1/2020 0:00,14:30,JOD,,,0,000000008CD7C6AF,2292235703,,,,0
CE2020-0019,,PHONE CALLS,JOD,6/1/2020 0:00,,6/1/2020 0:00,,,,"(6/1/2020 3:18 PM JOD)Jorge called to ask what needs to be done to correct violations, phone call from Jorge got very abusive and I had to end call.",,JOD:2006010316265114,,6/1/2020 0:00,15:16,JOD,,,0,0000000088A24C68,2292337066,,,,0
CE2020-0018,,SITE VISIT,JOD,5/29/2020 0:00,,5/29/2020 0:00,,,VIOL. RESOLVED,,,JOD:2006011238274812,,6/1/2020 0:00,12:38,JOD,,,0,00000000889DED9B,2292051351,,,,0
CE2020-0018,,COMPLIANCE,JOD,5/29/2020 0:00,,5/29/2020 0:00,,15,VIOL. RESOLVED,"(6/1/2020 12:41 PM JOD)Site vist 5/29/2020, shed has been reduced to 120 sq ft, violation abated, demo permit can be closed when land fill oks,(6/17/2020 8:27 AM JOD)Demo permit final on this date, OK to close case",,JOD:2006011238274813,,6/1/2020 0:00,12:38,JOD,,,0,00000000894E2A07,2292051356,,,,0
CE2020-0023,,SITE VISIT,JOD,6/3/2020 0:00,,6/3/2020 0:00,,30,VIOLATION CONF.,,,JOD:2006050749288456,,6/5/2020 0:00,7:49,JOD,,,0,0000000088D28332,2295497344,,,,0
CE2020-0023,,VERIFY VIOLATION,JOD,6/3/2020 0:00,,6/3/2020 0:00,,,VIOLATION CONF.,,,JOD:2006050749288457,,6/5/2020 0:00,7:49,JOD,,,0,0000000088D28285,2295497347,,,,0
CE2020-0023,,LETTER DRAFTING,JOD,6/5/2020 0:00,,6/5/2020 0:00,,15,,,,JOD:2006050936368700,,6/5/2020 0:00,9:36,JOD,,,0,0000000088D7DC89,2295847348,,,,0
CE2019-0072,,FOLLOW UP,JOD,6/10/2020 0:00,,6/10/2020 0:00,,,VIOL. RESOLVED,(6/10/2020 8:13 AM JOD)Permit BP2019-1222 issued and final to abate violations. OK to close case,,JOD:2006100811011723,,6/10/2020 0:00,8:11,JOD,,,0,00000000890593AB,2298826880,,,,0
CE2020-0017,,FOLLOW UP,JOD,6/10/2020 0:00,,6/10/2020 0:00,,,VIOL. RESOLVED,"(6/10/2020 11:43 AM JOD)roosters have been removed, OK to close case",,JOD:2006101143062259,,6/10/2020 0:00,11:43,JOD,,,0,00000000890C10E5,2299268971,,,,0
CE2019-0026,,FOLLOW UP,JOD,6/18/2020 0:00,,6/18/2020 0:00,,,VIOL. RESOLVED,"(6/18/2020 11:45 AM JOD)Violation abated by issuance and final of BP2019-0645,ok to close case",,JOD:2006181143487904,,6/18/2020 0:00,11:43,JOD,,,0,00000000895B90EA,2304479250,,,,0
CE2012-0012,,FOLLOW UP,JOD,6/22/2020 0:00,,6/22/2020 0:00,,,VIOL. RESOLVED,"(6/22/2020 9:40 AM JOD)Violation abated by final of BP2013-0251,OK to close case",,JOD:2006220938268969,,6/22/2020 0:00,9:38,JOD,,,0,0000000089722AFF,2305960487,,,,0
CE2020-0027,,PHONE CALLS,JOD,6/22/2020 0:00,,6/22/2020 0:00,,,,(6/22/2020 10:04 AM JOD)Josephine the older sister of Mr. Chu left message on Saturday that they are working on the clean-up. Spoke to her on phone today having a hard time finding help. Josephine contact # 756-7507. Mr. Chu is in his 70s and has a hard time speaking,,JOD:2006220958458987,,6/22/2020 0:00,9:58,JOD,,,0,000000008972768E,2305979488,,,,0
CE2020-0032,,SITE VISIT,JOD,6/11/2020 0:00,,6/11/2020 0:00,,15,VIOLATION CONF.,,,JOD:2006221201239282,,6/22/2020 0:00,12:01,JOD,,,0,000000008975B94B,2306193639,,,,0
CE2020-0032,,VERIFY VIOLATION,JOD,6/11/2020 0:00,,6/11/2020 0:00,,,VIOLATION CONF.,,,JOD:2006221201239283,,6/22/2020 0:00,12:01,JOD,,,0,000000008975B8EE,2306193644,,,,0
CE2020-0032,courtesy notice,LETTER DRAFTING,JOD,6/22/2020 0:00,,6/22/2020 0:00,,,,,,JOD:2006221202289284,,6/22/2020 0:00,12:02,JOD,,,0,000000008975B9D8,2306193740,,,,0
CE2016-0004,,PHONE CALLS,JOD,6/24/2020 0:00,,6/24/2020 0:00,,,,"(6/24/2020 12:35 PM JOD)Contacted by Kevin Campbell form Boise regarding situation at property. Contact info in contacts(6/24/2020 1:44 PM JOD)Also contacted by Gene Martin , agent for the Campbells. All responding to the NOV",,JOD:2006241232001168,,6/24/2020 0:00,12:32,JOD,,,0,0000000089968BA1,2308334974,,,,0
CE2020-0033,,SITE VISIT,JOD,6/24/2020 0:00,,6/24/2020 0:00,,30,VIOLATION CONF.,"(6/24/2020 12:39 PM JOD)Left NOI on door, contact CE unit",,JOD:2006241238271175,,6/24/2020 0:00,12:38,JOD,,,0,00000000899668D8,2308335703,,,,0
CE2020-0033,,VERIFY VIOLATION,JOD,6/24/2020 0:00,,6/24/2020 0:00,,,VIOLATION CONF.,,,JOD:2006241238281176,,6/24/2020 0:00,12:38,JOD,,,0,000000008996685C,2308335706,,,,0
CE2020-0025,,SITE VISIT,JOD,6/9/2020 0:00,,6/9/2020 0:00,,,VIOLATION CONF.,,,JOD:2007090104342054,,7/9/2020 0:00,13:04,JOD,,,0,000000008A3A86B6,2319091380,,,,0
CE2020-0025,,VERIFY VIOLATION,JOD,6/9/2020 0:00,,6/9/2020 0:00,,,VIOLATION CONF.,,,JOD:2007090104342055,,7/9/2020 0:00,13:04,JOD,,,0,000000008A3A86B9,2319091383,,,,0
CE2020-0025,,PHONE CALLS,JOD,7/9/2020 0:00,,7/9/2020 0:00,,,,(7/9/2020 1:41 PM JOD)Spoke with Josephine (Mr. Chu's sister) and she reported that they are meeting with yolo landscaping tomorrow to sign contract on clean up of weeds and brush on both properties,,JOD:2007090138342124,,7/9/2020 0:00,13:38,JOD,,,0,000000008A3BC967,2319172871,,,,0
CE2019-0077,,SITE VISIT,JOD,7/10/2020 0:00,,7/10/2020 0:00,,,NO VIOLATION,"(7/10/2020 11:47 AM JOD)Roof structure removed, OK to close case",,JOD:2007101146523019,,7/10/2020 0:00,11:46,JOD,,,0,000000008A4A1381,2320110340,,,,0
CE2019-0077,,COMPLIANCE,JOD,7/10/2020 0:00,,7/10/2020 0:00,,,NO VIOLATION,,,JOD:2007101146523020,,7/10/2020 0:00,11:46,JOD,,,0,000000008A4A1309,2320110343,,,,0
CE2020-0033,,PHONE CALLS,JOD,7/16/2020 0:00,,7/16/2020 0:00,,15,,"(7/16/2020 1:53 PM JOD)Follow phone call to Teresa, Robby recieved courtesy notice",,JOD:2007160151447192,,7/16/2020 0:00,13:51,JOD,,,0,000000008A8652CA,2324058654,,,,0
CE2020-0032,,SITE VISIT,JOD,7/17/2020 0:00,,7/17/2020 0:00,,,VIOL. RESOLVED,,,JOD:2007171001067884,,7/17/2020 0:00,10:01,JOD,,,0,000000008A9476EB,2324985577,,,,0
CE2020-0032,,COMPLIANCE,JOD,7/17/2020 0:00,,7/17/2020 0:00,,,VIOL. RESOLVED,"(7/17/2020 10:01 AM JOD)Site visit on this date, trailer has been removed, OK to close case",,JOD:2007171001067885,,7/17/2020 0:00,10:01,JOD,,,0,000000008A947795,2324985580,,,,0
CE2020-0025,,FOLLOW UP,JOD,11/6/2020 0:00,,11/6/2020 0:00,,,NO VIOLATION,"(11/6/2020 10:13 AM JOD)ok to close case, violation abated",,JOD:2011061012265111,,11/6/2020 0:00,10:12,JOD,,,0,000000008F853B04,2407861553,,,,0
CE2020-0027,,FOLLOW UP,JOD,11/6/2020 0:00,,11/6/2020 0:00,,,VIOL. RESOLVED,"(11/6/2020 10:15 AM JOD)ok to close, violation abated",,JOD:2011061015055142,,11/6/2020 0:00,10:15,JOD,,,0,000000008F85D5D5,2407889730,,,,0
CE2020-0015,,COMPLIANCE,JOD,3/16/2021 0:00,,3/16/2021 0:00,9:00,,VIOL. RESOLVED,"(3/16/2021 9:11 AM JOD)Violation abated, permits BP2020-0317 & BP20200301 issued for remodel on both structures & finaled. OK to close.",,JOD:2103160907440226,,3/16/2021 0:00,9:07,JOD,,,0,0000000094BBC2E5,2495327023,,,,0
CE2019-0065,,COMPLIANCE,JOD,3/18/2021 0:00,,3/18/2021 0:00,,,VIOL. RESOLVED,"(3/18/2021 8:06 AM JOD)single wide manufactured home has been removed, OK to close case",,JOD:2103180805394003,,3/18/2021 0:00,8:05,JOD,,,0,0000000094D82181,2497192281,,,,0
CE2019-0061,,SITE VISIT,JOD,3/23/2021 0:00,,3/23/2021 0:00,,,VIOL. RESOLVED,"(3/23/2021 1:18 PM JOD)Site visit 3/23/2021. Violation abated, OK to close case(garage removed)",,JOD:2103230116139426,,3/23/2021 0:00,13:16,JOD,,,0,000000009508CFCA,2500382150,,,,0
CE2019-0075,,SITE VISIT,JOD,3/23/2021 0:00,,3/23/2021 0:00,,,VIOL. RESOLVED,"(3/23/2021 12:50 PM JOD)Site visit 3/23/2021. Violation abated, OK to close case",,JOD:2103231249069270,,3/23/2021 0:00,12:49,JOD,,,0,000000009508BDEB,2500377810,,,,0
CE2021-0005,,SITE VISIT,JOD,4/6/2021 0:00,,4/6/2021 0:00,,30,VIOLATION CONF.,(4/7/2021 8:55 AM JOD)site visit with Officer McGuigan from Animal Services,,JOD:2104070853522389,,4/7/2021 0:00,8:53,JOD,,,0,0000000095AC9E49,2511117662,,,,0
CE2021-0005,,FOLLOW UP,JOD,4/12/2021 0:00,,4/12/2021 0:00,,,VIOL. RESOLVED,(4/12/2021 9:50 AM JOD)Case has been closed per planning's decision on PD-25 overlay of the zonning ord.,,JOD:2104120949004955,,4/12/2021 0:00,9:49,JOD,,,0,0000000095DB0F0C,2514161207,,,,0
CE2020-0023,,SITE VISIT,JOD,4/19/2021 0:00,,4/19/2021 0:00,,,VIOL. RESOLVED,"(4/20/2021 12:37 PM JOD)Roof structure has been removed, OK to close case",,JOD:2104201237023147,,4/20/2021 0:00,12:37,JOD,,,0,0000000096258BCA,2519042936,,,,0
CE2020-0047,,FOLLOW UP,JOD,4/23/2021 0:00,,4/23/2021 0:00,,,VIOL. RESOLVED,"(4/23/2021 8:19 AM JOD)dEMO PERMIT OBTAINED, STRUCTURE HAS BEEN REMOVED, OK TO CLOSE CASE",,JOD:2104230818005926,,4/23/2021 0:00,8:18,JOD,,,0,00000000964D3E1B,2521644149,,,,0
CE2019-0045,,FOLLOW UP,JOD,5/10/2021 0:00,,5/10/2021 0:00,,,VIOL. RESOLVED,"(5/10/2021 12:55 PM JOD)permit BP2020-0679 issued and final to abate code case, OK to close",,JOD:2105101254157842,,5/10/2021 0:00,12:54,JOD,,,0,0000000096E8EAA1,2531846707,,,,0
CE2019-0078,,FOLLOW UP,JOD,5/11/2021 0:00,,5/11/2021 0:00,,,VIOL. RESOLVED,"(5/11/2021 8:53 AM JOD)Demo permit bp2020-0273 issued and final, ok to close",,JOD:2105110852058191,,5/11/2021 0:00,8:52,JOD,,,0,0000000096EE8C88,2532215725,,,,0
CE2020-0033,,SITE VISIT,JOD,5/10/2021 0:00,,5/10/2021 0:00,,,VIOL. RESOLVED,"(5/11/2021 8:59 AM JOD)Site visit 5/10/2021, trailer disconneted from utilities, ok to close",,JOD:2105110855128212,,5/11/2021 0:00,8:55,JOD,,,0,0000000096EE9192,2532216447,,,,0
CE2021-0010,,SITE VISIT,JOD,5/13/2021 0:00,,5/13/2021 0:00,,180,RED TAG ISSUED,,,JOD:2105130309121797,,5/13/2021 0:00,15:09,JOD,,,0,000000009714606D,2534694912,,,,0
CE2021-0016,,VERIFY VIOLATION,JOD,7/6/2021 0:00,,7/6/2021 0:00,,,STOP WORK NOTICE,,,JOD:2107070849038880,,7/7/2021 0:00,8:49,JOD,,,0,00000000998D647D,2576180347,,,,0
CE2021-0006,,SITE VISIT,JOD,7/6/2021 0:00,,7/6/2021 0:00,,,VIOL. RESOLVED,,,JOD:2107070851148893,,7/7/2021 0:00,8:51,JOD,,,0,00000000998D661F,2576180765,,,,0
CE2021-0016,,PHONE CALLS,JOD,7/7/2021 0:00,,7/7/2021 0:00,,,,(7/7/2021 12:25 PM JOD)Owner called on this date to ask about permits,,JOD:2107071224519576,,7/7/2021 0:00,12:24,JOD,,,0,99915385,2576432305,,,,0
CE2021-0010,,OFFICE MEETING,JOD,7/13/2021 0:00,,7/13/2021 0:00,,30,,(7/13/2021 8:38 AM JOD)(7/13/2021 8:37 AM JOD)Discussed abatement proceedures,,JOD:2107130836242267,,7/13/2021 0:00,8:36,JOD,,,0,0000000099DBFA1E,2581329649,,,,0
856,,COMPLIANCE,JOD,7/16/2021 0:00,,7/16/2021 0:00,,,VIOL. RESOLVED,(7/16/2021 10:13 AM JOD)P#2090614 final 6-22-2021 ok to close case,,JOD:2107161012268734,,7/16/2021 0:00,10:12,JOD,,,0,000000009A194232,2585346264,,,,0
CE2021-0013,,SITE VISIT,JOD,7/26/2021 0:00,,7/26/2021 0:00,,,VIOL. RESOLVED,,,JOD:2107261146394384,,7/26/2021 0:00,11:46,JOD,,,0,000000009A9B33C6,2593862596,,,,0
441,,SITE VISIT,LB,2/28/2013 0:00,11:00 AM,2/28/2013 0:00,,45,VIOLATION CONF.,"(2/28/2013 1:11 PM LB)I met with Lance Buck, Design Professional on Thursday February 28, 2013 at 26055 County Road 29 Winters, CA, Code enforcement case #’s: 441, 442, 443, 444, 445, and 446. We performed a visual inspection on the main house, lighthouse, second dwelling, ag wells, main electrical panel and pond on the property.From a visual inspection, it appears the kitchen and bathrooms have been remodel, a newer metal roof was installed, new electrical installed in the lighthouse and a newer HVAC system was installed in the main house. Lance agreed to check with the Assessor's office to verify if the second dwelling was permitted, the Building Division does not have any records for the second dwelling.Lance Buck Design will be submitting As-built plans for the remodel work, and we will perform a final inspection to make sure smoke detectors, carbon monoxide detectors are installed and to make sure plumbing, mechanical and electrical is working properly and is safe. We will charge the minimum for plan review and inspections ($130.00 each for a total of $260.00).",,LB:1302280104398433,,2/28/2013 0:00,13:04,LB,,1,0,000000000AA3383F,178466080,,,,
442,,SITE VISIT,LB,2/28/2013 0:00,,2/28/2013 0:00,11:00 AM,45,VIOLATION CONF.,"(2/28/2013 1:12 PM LB)I met with Lance Buck, Design Professional on Thursday February 28, 2013 at 26055 County Road 29 Winters, CA, Code enforcement case #’s: 441, 442, 443, 444, 445, and 446. We performed a visual inspection on the main house, lighthouse, second dwelling, ag wells, main electrical panel and pond on the property.From a visual inspection, it appears the kitchen and bathrooms have been remodel, a newer metal roof was installed, new electrical installed in the lighthouse and a newer HVAC system was installed in the main house. Lance agreed to check with the Assessor's office to verify if the second dwelling was permitted, the Building Division does not have any records for the second dwelling.Lance Buck Design will be submitting As-built plans for the remodel work, and we will perform a final inspection to make sure smoke detectors, carbon monoxide detectors are installed and to make sure plumbing, mechanical and electrical is working properly and is safe. We will charge the minimum for plan review and inspections ($130.00 each for a total of $260.00).",,LB:1302280112108462,,2/28/2013 0:00,13:12,LB,,1,0,000000000AA33833,178467146,,,,
443,,SITE VISIT,LB,2/28/2013 0:00,11:00 AM,2/28/2013 0:00,,45,VIOLATION CONF.,"(2/28/2013 1:13 PM LB)I met with Lance Buck, Design Professional on Thursday February 28, 2013 at 26055 County Road 29 Winters, CA, Code enforcement case #’s: 441, 442, 443, 444, 445, and 446. We performed a visual inspection on the main house, lighthouse, second dwelling, ag wells, main electrical panel and pond on the property.From a visual inspection, it appears the kitchen and bathrooms have been remodel, a newer metal roof was installed, new electrical installed in the lighthouse and a newer HVAC system was installed in the main house. Lance agreed to check with the Assessor's office to verify if the second dwelling was permitted, the Building Division does not have any records for the second dwelling.Lance Buck Design will be submitting As-built plans for the remodel work, and we will perform a final inspection to make sure smoke detectors, carbon monoxide detectors are installed and to make sure plumbing, mechanical and electrical is working properly and is safe. We will charge the minimum for plan review and inspections ($130.00 each for a total of $260.00).",,LB:1302280113058468,,2/28/2013 0:00,13:13,LB,,1,0,000000000AA3381B,178467505,,,,
444,,SITE VISIT,LB,2/28/2013 0:00,11:00 AM,2/28/2013 0:00,,45,VIOLATION CONF.,"(2/28/2013 1:13 PM LB)I met with Lance Buck, Design Professional on Thursday February 28, 2013 at 26055 County Road 29 Winters, CA, Code enforcement case #’s: 441, 442, 443, 444, 445, and 446. We performed a visual inspection on the main house, lighthouse, second dwelling, ag wells, main electrical panel and pond on the property.From a visual inspection, it appears the kitchen and bathrooms have been remodel, a newer metal roof was installed, new electrical installed in the lighthouse and a newer HVAC system was installed in the main house. Lance agreed to check with the Assessor's office to verify if the second dwelling was permitted, the Building Division does not have any records for the second dwelling.Lance Buck Design will be submitting As-built plans for the remodel work, and we will perform a final inspection to make sure smoke detectors, carbon monoxide detectors are installed and to make sure plumbing, mechanical and electrical is working properly and is safe. We will charge the minimum for plan review and inspections ($130.00 each for a total of $260.00).",,LB:1302280113378470,,2/28/2013 0:00,13:13,LB,,1,0,000000000AA33809,178467540,,,,
445,,SITE VISIT,LB,2/28/2013 0:00,11:00 AM,2/28/2013 0:00,,45,VIOLATION CONF.,"(2/28/2013 1:14 PM LB)I met with Lance Buck, Design Professional on Thursday February 28, 2013 at 26055 County Road 29 Winters, CA, Code enforcement case #’s: 441, 442, 443, 444, 445, and 446. We performed a visual inspection on the main house, lighthouse, second dwelling, ag wells, main electrical panel and pond on the property.From a visual inspection, it appears the kitchen and bathrooms have been remodel, a newer metal roof was installed, new electrical installed in the lighthouse and a newer HVAC system was installed in the main house. Lance agreed to check with the Assessor's office to verify if the second dwelling was permitted, the Building Division does not have any records for the second dwelling.Lance Buck Design will be submitting As-built plans for the remodel work, and we will perform a final inspection to make sure smoke detectors, carbon monoxide detectors are installed and to make sure plumbing, mechanical and electrical is working properly and is safe. We will charge the minimum for plan review and inspections ($130.00 each for a total of $260.00).",,LB:1302280114398471,,2/28/2013 0:00,13:14,LB,,1,0,000000000AA337ED,178467914,,,,
